,GeneSymb,MeanPval,OR,Pval,Y
271,SLC39A14,-2.3717999681744972,-0.0281606686762677,7.32779e-05,0.4837950934591335
272,NTRK2,-2.678795294681548,-0.3050553875443965,0.000117018,0.33127679004332783
273,NTRK3,-2.634624233728499,0.13799367243865515,0.000158837,0.5787739040939501
274,DENND3,-2.777702392114502,0.4279249250267464,0.000411467,0.7281652270383006
275,ARHGAP22,-2.830270391672837,-0.03945147401488966,0.000141028,0.47730551005812394
276,ARHGAP21,-2.678637247613768,-0.402429145155683,8.24192e-05,0.2836094526088618
277,ARHGAP27,-2.200578279047292,-0.007502143302091761,0.000291326,0.4956815265530887
278,BLNK,-1.8624239199211412,0.006503745271066918,0.000269318,0.5037437867615097
279,BMP7,-2.749232703377568,-0.3955201174368172,0.000153848,0.28685278611600384
280,HHAT,-2.7491696175244784,-0.14203543455614828,0.000233818,0.4189588989650457
281,MICALCL,-2.908611989365008,-0.007472764290251241,9.65861e-05,0.4956984372151243
282,RBP1,-1.8994314949629738,-0.1793285030046937,0.000548022,0.3982123736608071
283,UBR5,-2.8452567440988923,-0.012625046404073954,7.6352e-05,0.4927329508499562
284,ABHD5,-2.309993519471771,-0.16806751609833517,6.5998e-05,0.404442164921101
285,TWF1,-2.3291638887019666,-0.12594669674056266,0.000657776,0.4280031359419461
286,WDR54,-2.394994518609241,-0.0001649443528593984,9.80544e-05,0.4999050503991244
287,GPR6,-2.3573574659528944,-0.4753730934603656,0.000795033,0.2507555011431608
288,SC5D,-2.172646846648187,-0.10529099574198218,0.000755263,0.4396847750534969
289,ARPC1B,-2.1112432075636707,0.2556657233500457,0.000206561,0.6430649926487929
290,ACSL1,-2.192198618547206,-0.00044764995340378154,0.000165343,0.4997423119954183
291,FAT4,-2.8513197575635774,-0.003773350997981539,9.12116e-05,0.497827898224552
292,RASSF8,-2.6440431721339333,-0.003206552499363972,6.1806e-05,0.4981541683890639
293,TRIM38,-1.6462171904882243,2.625761642491607,0.000982609,0.9976383719282313
294,RPL8,-2.010560426665465,0.7342193790239553,0.00018944,0.8443033908233375
295,RASSF1,-1.5737151506477178,-0.24482943858712625,0.000984867,0.3626823959941631
296,PCM1,-2.2210105428349767,-0.3566405420446777,9.50252e-05,0.30551001193966826
297,OLFML3,-2.004384826806857,-0.11431547238436406,0.00110906,0.4345720553352237
298,TRIM36,-2.796458783552932,0.00019535091924808548,0.000166373,0.5001124530267448
299,RAB5A,-2.352087956479423,1.263435880325021,0.000108208,0.9482978181331418
300,USHBP1,-2.1546721328849734,-0.008180062331806402,0.000816004,0.4952913168104943
301,CHD4,-2.189673357433035,-0.0019067328159617185,0.000310255,0.4989023981235011
302,SCD,-2.169566314933775,0.028254913159439895,0.000797461,0.516259100850046
303,CAP1,-2.385352947655028,-0.18011623036136043,7.68528e-05,0.3977777940678417
304,NPC1,-1.7894718758876742,-0.002694054222905809,0.00198383,0.4984491826997086
305,TTC5,-1.9116782097985454,-3.8831039272062505e-05,0.00435127,0.49997764705697156
306,C3orf58,-2.260392164644714,-0.06328756120025246,0.000211044,0.463633085118509
307,IL4R,-2.1998135463202138,-0.00973628500148154,0.000226462,0.4943955785510377
308,RAB3GAP1,-2.4786417287987663,-0.35659959180983747,0.000106288,0.305530018456598
309,MN1,-2.0222324703266485,-0.03624032058859624,0.000461674,0.4791504915657674
310,POLR2E,-1.8623165402567476,0.0002517512960970989,0.00315002,0.5001449196913257
311,DCUN1D1,-2.3332477909477696,-0.04853340017436234,0.000439611,0.4720909683491856
312,POLR2F,-1.9618353807395226,-0.06273975604979494,0.00041455,0.4639467732344017
313,RHOC,-2.0896919664532305,-0.17102612916377516,0.00148097,0.40280233078319144
314,CHDH,-2.036459847407333,-0.36671465601966796,0.000365217,0.30061064810976035
315,POLR2J,-2.072979952900163,-0.0035814151496601273,0.00141936,0.4979383833994786
316,PRDM16,-2.6247368757697704,-0.03811720571243908,0.000188764,0.4780720471370215
317,ABCG1,-2.506162492229268,4.2531161774687805,0.000152571,0.9999441710351284
318,AMPH,-2.4623683013338704,0.1310058429992245,0.000143266,0.5748463369218183
319,LRIG3,-2.2331454536088278,-0.005843415095333778,0.00114488,0.49663631062290237
320,ASCC3,-3.3159396843005258,-8.112159545486216e-05,7.30692e-05,0.4999533026560322
321,IL17RB,-2.212280253260932,-0.0002599077579550453,0.0004198,0.49985038507221025
322,IL17RA,-1.7532901628841973,0.14109499903320524,0.0123698,0.5805138723407048
323,LAP3,-2.7666590454574695,-0.3517130315077974,9.28469e-05,0.30792263474077186
324,KRIT1,-2.0310922229179895,-0.13589411014725333,0.000252058,0.42240514866556855
