,GeneSymb,MeanPval,OR_a,OR_d,OR_s,Pval,Ya,Yd,Ys,Score
1245,CDH1,-2.6672973252899386,0.4560616180679818,-1.0102317881801592,4.9010241373808325,0.000161421,0.7407980730052723,0.08898069467660691,0.9999874405561663,2.0581243238564118
2084,CD2AP,-3.2186024244350477,0.6139539541541941,1.740262649569828,0.18933084759275912,8.74043e-05,0.8043459198771694,0.9821388167470346,0.60729366720382,2.0332257874369875
1742,MOB1A,-2.432602185692838,0.20316915705923977,4.326792234402193,0.24583571208116667,0.00013198,0.61486629368499,0.9999528819507255,0.6378530007939416,2.0122672767701855
93,CPEB2,-2.7235517871466883,1.965085527928085,2.0162854935891303,-0.29337399967622174,0.000125739,0.989279049667706,0.9904599331438297,0.3372622378072103,1.9764420638801763
1389,RNF216,-3.1020513129210157,-4.229730558899632,6.068002761357777,0.6886503928464851,9.69015e-05,5.8917437913176545e-05,0.999999144939455,0.830006894756181,1.9721794223446127
1421,LAMC3,-2.992519406638036,1.1663462495099575,-1.0211547103860945,2.56713182145008,0.000127223,0.936172252917835,0.08696284524069585,0.9972979517142476,1.9483135967480083
733,NFATC2,-2.8726409590547592,3.602347502532056,-2.394792708553447,1.7985384392908497,0.000107002,0.9997502278516939,0.004012924549224665,0.984346567249014,1.9373360184056228
1015,NETO1,-2.8277660681137426,1.411382806912355,-1.6759152443661576,3.3560761828281733,0.000171593,0.9626669679463201,0.02065477953644384,0.9995597163458065,1.9291403249525998
398,HAVCR2,-2.087585270787879,2.4197876927248116,3.0147985572350837,-0.1948740423695566,0.000350157,0.9962106607160524,0.9990344341434025,0.389666552089166,1.917078003325663
97,TP53TG5,-2.060358937554376,5.575800202577825,-0.8911685898699705,0.5971866191359638,0.000544909,0.9999973441799577,0.11385130485508842,0.7981985377835549,1.9104825074178242
1677,IFIT3,-2.1674827024814443,3.3715067097712232,-1.0669531886571249,2.557331782098822,0.000168603,0.9995750784960376,0.07894629702754657,0.9972364561211462,1.8940555684428757
792,LIMS1,-3.011186110411647,-2.0827390369174603,3.731449226664975,0.6220238888502885,7.70143e-05,0.008197588669389935,0.9998144460598564,0.8072536622327342,1.884048734972124
1634,PTPRC,-2.247059885957123,3.1425808929311416,-1.3661237713437626,2.7833092868235743,0.000118451,0.9992803746308658,0.04126435882264398,0.9983557190573988,1.8834910110470537
434,ARPC1B,-2.1112432075636707,7.203905139057368,-2.2640222362679485,-0.09491574422874507,0.000206561,0.9999999374690778,0.005415263004274586,0.44557855240624106,1.8631161302086143
969,LYN,-2.867250862831351,-0.7240011322994929,-1.7814625122195251,5.054982459372877,0.000105803,0.15881465194652145,0.016270952719116494,0.9999911892330481,1.8585452338913189
797,RGL1,-2.6742686611912467,-1.8926722013394204,4.032200743361449,0.9052420329832607,0.000119623,0.01264161665538474,0.9999071549119003,0.8893773558753593,1.8445960930965049
1117,IL18,-1.9783555215421873,-1.7129229125014587,5.4443949816706585,1.3430602722226443,0.000623204,0.018999677857853683,0.9999964057899238,0.9565827537761058,1.8349331510030678
858,CTSS,-1.4539845205372988,4.723555325374466,-2.4187786913382254,4.272312749675234,0.00278569,0.9999811011026187,0.0037981198577861646,0.9999465848992577,1.823173824220562
235,RUFY3,-3.384531573042209,-0.14172534323996397,-0.9014919162297231,1.7976395299568584,2.41116e-05,0.4191327225406247,0.1114750580651317,0.9843146427089976,1.8180028316022998
704,LRRC49,-2.3787992885659373,5.522868205385176,-1.3771672392014522,-0.3964774724376216,8.555e-05,0.9999969999361925,0.040270017951969786,0.28640204956649784,1.8142702265739858
1496,CLMN,-2.9133109383072964,-0.691851432193926,1.4195127747412166,1.3976827671801773,4.53875e-05,0.1689556660181595,0.9633339528489817,0.9615165502078709,1.8108794874415595
1589,RIN3,-2.6477848513676574,1.9456859278022811,-0.03242734351787834,0.9929753452218892,9.90865e-05,0.9887947838401508,0.4813419881332123,0.9077452686050254,1.8082647472682107
2081,MOB3B,-2.5083847786099036,2.979118663565465,-1.2350265909756952,1.4751088334348168,0.000387692,0.9989518440853211,0.055005089844009966,0.9675969668673066,1.790725873642383
439,TRIM38,-1.6462171904882243,2.8696184172283683,1.213439117816669,1.701399201024774,0.000982609,0.9986516718050995,0.9423532766245494,0.9804993930810257,1.7871847179224143
1711,ASPA,-1.990628981984076,-0.2833663514351229,1.2667086377757533,3.7176519491807585,0.00048186,0.342431987895241,0.9486660457740799,0.9998084576298636,1.7788135302456027
437,FAT4,-2.8513197575635774,7.751272929931923,-2.5336588216866214,-3.1479921737592487,9.12116e-05,0.9999999822692518,0.0029179113483689166,0.0007107208468728352,1.7705968678627975
1463,CYFIP1,-3.0279708215293755,2.8440919371408673,-1.9946899117547046,0.609790668168052,0.000937625,0.9985701626152617,0.010021571280333862,0.802832883739234,1.7571841930237235
1965,FNDC3B,-2.9349937317995254,-2.120970545042457,0.05224069276606656,3.8050587186974143,0.00010192,0.007511985239536629,0.5300359520907492,0.9998433706113918,1.7568850103032667
964,DSC2,-2.2819128518504743,0.10939871779206521,2.9676240723425007,0.6137654316714065,0.000551481,0.5626440650195141,0.9989237621247478,0.8042775967108875,1.7560877962262325
46,KCNIP2,-1.9612330428481448,3.409516964345029,-1.3715549863449708,2.578130948731719,0.000711974,0.9996106735404549,0.040772436356121364,0.9973653475930153,1.7499653425460353
700,FRYL,-2.5251877263035687,0.19535016515654857,-2.0426171037166556,4.741449828648652,0.000106014,0.610594148722349,0.008983873292487317,0.9999818639671024,1.744957678166542
2166,DAP,-3.2603058405277268,-1.0274695945324344,1.2098764672458902,0.38001314693283084,3.58637e-05,0.08581523297646239,0.9419060232137255,0.7057876457614873,1.7238895902049112
1805,SNX1,-2.265003446300491,-1.9554060647099403,3.51644122656721,1.9193567770871027,0.000316202,0.010959931045878595,0.9996956126781067,0.9881027840176276,1.7125670463076408
1644,CPE,-2.8670781472384714,-1.1962354894855987,2.5949181914168977,0.2707337780792859,0.000219452,0.059836722091470826,0.997464991204871,0.6509886039683658,1.711775153621
1000,PHF21B,-3.0319058488509714,-2.6173449671096862,2.8275849659155634,0.9446303012102324,7.69364e-05,0.0024077317926479544,0.9985148525860925,0.8979903265922813,1.7084313077615039
838,LTBR,-2.2328981824713123,0.019697054008757108,4.362881962991737,-0.8983910532245959,0.000902476,0.5113365925214566,0.9999566390084138,0.11218422778812703,1.697147085198306
1863,MED24,-1.99947961449708,3.715190381201287,2.6457003584927685,-2.1772157632808744,0.000196714,0.9998073691006766,0.9977441053609757,0.0066055043965725785,1.6970189699840703
1455,ZNRF3,-2.6366981684926887,-0.9193335011685815,0.4527120344274523,2.6929411309776325,8.16594e-05,0.10747045777045329,0.7393143605184558,0.9979761466962377,1.689402361619095
2123,SORL1,-3.044614145348916,1.0439254045380726,0.542266292002226,-0.6216333160945471,9.86102e-05,0.9171110704092493,0.7770598943068315,0.19288630738802248,1.68306680274875
1420,DDX60,-2.921778754220807,-2.0394593939637247,2.361633772351528,0.9652323644779394,8.83865e-05,0.009048838911008654,0.9956700620124181,0.9022545162872448,1.6754571675880272
412,NTRK2,-2.678795294681548,2.193621129642675,-0.5436043365218762,0.3304265252690455,0.000117018,0.9936378049837034,0.22240682231665665,0.6815350354131491,1.6694715337390815
1014,ASIC2,-2.4437672101370236,0.5054596759630628,-1.043556528563014,3.202932116357645,0.000165261,0.7620340992267727,0.0829535200525641,0.999373680704702,1.666022815694794
825,TYMP,-1.8703379511748495,0.48374979961179854,-1.0010121057368717,4.893903033838909,0.00190605,0.7528508395902694,0.09071667447472362,0.9999872329246529,1.664609096873064
116,CDKAL1,-2.5250973501574485,-0.35903977472477844,1.5039812222474327,1.211173598767566,0.000274025,0.304339132947834,0.9696177905691457,0.9420692401525184,1.6552345161270943
1499,LRFN5,-2.869313549771611,2.047056017326199,-1.9094034845818726,1.1804746817971612,0.000130411,0.9911066705314953,0.012169671939668177,0.9380887936838016,1.6543446439760534
1486,FLNB,-2.7704492112849493,-2.87983972017706,2.9994272409778864,1.4724366659484451,9.51698e-05,0.001317006547832087,0.9989996819417543,0.96740349872947,1.6505619701006866
589,TMEM98,-2.230172711780479,2.2489654781693726,0.4339433114885276,0.5150403020036769,0.000252489,0.9943947710837376,0.7308995685677626,0.7660113042458241,1.648077871167169
2105,FAM102A,-2.0508282447785953,-0.07303706057441403,2.655002655990308,1.118972883277323,0.000103693,0.4580553001528529,0.997791805738004,0.9293357489601366,1.6422372021715004
1484,TP53BP2,-2.2118934665049106,2.888482435479294,-0.4965275527875046,0.8016293600910335,0.000163107,0.9987089100842477,0.2417155529688796,0.8636355538755733,1.638210773716259
62,ITGAL,-1.575611412627431,2.95513991066515,-3.5063015244259104,5.628559213931859,0.00088421,0.9988924105693366,0.00031157538405776457,0.9999976479867467,1.6340386396755653
1374,LRRC1,-3.3121089503061034,-3.0889544850060915,-0.8632870254138042,3.810862018650811,8.04137e-05,0.0008141263295284625,0.1204906715028361,0.9998454493429784,1.632491226524871
1018,SDC2,-3.233795158118518,0.8478376802603896,3.7351706525004658,-4.546073010425936,7.2334e-05,0.8756883347634692,0.9998160289688574,2.8439020774610287e-05,1.6230534661150788
1705,SLC4A4,-3.186107956481843,0.3633667155506398,0.03729326557607238,-0.233372232060249,6.23354e-05,0.6977661120445062,0.5214545474783696,0.3688020613712754,1.6209352697519985
538,SLCO1C1,-2.7013514898714366,0.5877191680036387,-1.6971214357353788,2.7258623915322024,9.45114e-05,0.7946642730047111,0.01968983470730307,0.9981236150568183,1.6200857655691288
85,FGL2,-2.1428206332925224,2.108928216775224,3.647219411310955,-2.503878972293682,0.00199312,0.992278434919512,0.9997747406903539,0.0031243667571303536,1.6134550926116775
693,SLC1A5,-1.9801628083262488,0.2573199535518979,-0.8216262877793973,4.221426605483109,0.00145477,0.643938805694288,0.13103203304508204,0.9999399452570674,1.5996014493723927
1290,MTHFD2,-2.3010328953619825,1.8489142212545118,-0.49615150400621194,1.311102597573247,0.000505164,0.9860369919979037,0.24187429565670526,0.9534218226053301,1.594494000151249
1293,DNAH9,-2.751579881419827,-3.88544572673936,3.4791929041682117,1.7106113724880976,0.000137169,0.00013016605394743137,0.9996683629496349,0.9809008629926702,1.5931830323627383
1491,CASP1,-2.392279073698718,1.865002668886487,1.8287337480682204,-1.3741204458369964,0.000204694,0.9865379521973565,0.9853825665132476,0.04054203163722994,1.582742198702311
1779,RASAL2,-2.9630264925251106,2.0702700115689914,-0.8942622784844072,-0.5856385017279127,4.18262e-05,0.9915656530249204,0.11313459712723828,0.2061185778397563,1.5799081181553338
1154,HCK,-1.4349821425188887,6.613853357106375,-1.17302800790772,-0.2801306133340922,0.00453704,0.9999997566975192,0.06291456251057288,0.3441116123683887,1.5776068605702047
1113,SP110,-2.7125094988959444,-1.1733045694256472,3.0031477213688103,-0.5028772326369652,8.09914e-05,0.06287702919503153,0.9990082063248883,0.23904587043908315,1.577415735999005
1529,ATP8B4,-2.840332660318804,-2.9606173052553575,-1.202370900176184,5.093742109986717,0.000164915,0.0010937232311991967,0.059046896853645135,0.9999919414966603,1.5752919809185981
2059,PXK,-2.6484403954930094,-2.5681709617603823,2.6345306150845498,1.4208643072659537,7.85873e-05,0.0026956082059111063,0.9976854688412122,0.9634437161198541,1.5720908578448582
611,ERMP1,-2.4659015555427337,0.23130770191140979,0.26908887855950203,1.5228290437544807,0.000141804,0.6300906369508285,0.6501275785567313,0.9708705500567509,1.5701550484755988
1409,BICC1,-2.385354553152826,1.3882345815423145,-1.426452293033148,2.2988092440006676,0.000947011,0.9607034199966894,0.03610580816080534,0.9949994978588519,1.5694425319947187
1778,RASAL3,-2.1249623214783875,-0.7555753698214288,4.422162626052385,-0.6369505738705934,0.00163521,0.14934131484145788,0.9999621713411102,0.18745493668412772,1.5674206077992543
1059,TBC1D12,-2.2546109053629118,-1.4792892652799507,2.0149483229574967,2.0018451478261685,0.000105358,0.03210258930262365,0.9904307960099807,0.990140572250503,1.5502228202654083
1706,TRIM59,-2.1254553182297307,2.131184596222946,-2.2394545957923473,3.023496716060642,0.000826909,0.9926613442819314,0.005728624299021866,0.9990535622452001,1.548598778530072
1571,AFMID,-1.9293800242740016,0.004529671776898844,-1.5579284047696855,5.021032482315454,0.000508987,0.5026074650399236,0.026928752535261554,0.9999904728417284,1.5426289703574452
2171,PLAT,-2.290617981743489,-0.7613309210475194,-0.6575687606987439,3.756361728106253,0.000161587,0.14766553084909573,0.18033078170189015,0.9998247886758,1.5348859985984094
3,RNF13,-3.2329878784223425,0.05463406812561917,2.1653230642162367,-2.722429300814809,5.5443e-05,0.5314084872817793,0.993212356104713,0.001891248352824563,1.5327485777990124
731,UBTD2,-2.6511362694151477,0.10825977053361302,-0.6395451197884648,1.7680428044014083,4.31696e-05,0.5619986201189933,0.18654667719800913,0.9832269907098662,1.531694377232
1708,RNASET2,-2.39363291452687,4.875213108967428,-1.001813829402674,-1.8742698296402427,0.000654571,0.9999866715053344,0.09056451513705463,0.013181578444340415,1.5300046989175202
1943,HLA-DPB1,-2.8997312692684623,-1.0195611984445367,-1.4068692804617953,2.8562292972397856,5.04746e-05,0.08725462246827241,0.03770834226640346,0.9986095146983838,1.52149877102314
1296,TMEM130,-2.225183531363356,-0.22439893311677328,-2.1284223592235954,4.634032656368665,0.000454425,0.3736247599788968,0.007385134610046456,0.999976774917948,1.492793659686394
414,DENND3,-2.777702392114502,2.5964519736239584,-1.5528566348326103,-0.4707160298878896,0.000411467,0.9974739056380155,0.027236459344446032,0.25277554136169084,1.484331080874494
430,BMP7,-2.749232703377568,-0.8422107663417915,1.3673762377800818,0.1285318179327431,0.000153848,0.12572896081135096,0.9588495825080621,0.5734534960126144,1.4835658999172896
643,SLC17A9,-1.9654268709630929,0.17521380253626054,4.471330324520625,-1.641779269453817,0.00104693,0.599515001782728,0.9999662203609279,0.022306099560939097,1.483507578415391
140,PDE8B,-3.0485724564958203,1.5836747999027851,-1.3023927534079378,-0.5817383513592048,0.000135006,0.9745818739042305,0.0474769426222525,0.20759195721718243,1.4742101774371839
1772,FAM126A,-2.645815813806352,3.734538399298901,-1.3912694365558942,-1.453009400303426,7.87404e-05,0.9998157609950714,0.03903361373419358,0.03403698612104711,1.4712845006431061
2049,ABCC9,-2.264156330475477,0.016212803124211903,1.4802831962040217,0.5095920974099626,0.00012501,0.5093317559710084,0.9679684463351875,0.7637552728192369,1.4664261813607713
418,UBR5,-2.8452567440988923,-3.7028358948675906,2.162845075943535,1.7771974745120742,7.6352e-05,0.00019818830551350796,0.9931737817371386,0.983571107484492,1.4621628146474492
426,MYLIP,-2.3979447080025706,-1.5670960364458852,4.878836607572595,-1.7355105904020645,0.000503714,0.026381103505718477,0.9999867822463901,0.01805414600805744,1.4616773507887262
1137,PDS5B,-3.1828710324740213,-1.4164320543739262,-1.2494270004308998,1.873616523665134,3.86438e-05,0.03691743070075468,0.053306758695037634,0.9867988396451484,1.4593950943803953
1135,RASGRP2,-2.2758217801636142,-0.9015788357177558,-1.054321658860798,3.8578118699331396,0.000405655,0.11145523611366354,0.08108725799794025,0.9998612835767654,1.4548961193075713
1776,PKP2,-3.0046894614634883,-2.3864108502706176,2.7773074990654996,-0.6786176758806888,6.87307e-05,0.004090806067217184,0.9983328761137571,0.1732774697128862,1.454391226217443
522,HADHA,-2.4708650668808616,-1.9145868338402319,3.9749696427633716,-0.8118974129435491,4.65694e-05,0.012027025478967087,0.9998940784435918,0.1336038840160215,1.4435134327703625
1246,MEF2C,-2.690984844013703,0.6211259717923464,-0.6051939312242426,0.5164748070050429,0.000296842,0.8069317600726853,0.19884791296782395,0.7666028195551273,1.4342268966023761
21,CRB1,-2.6977498356857224,-2.4280463485139925,1.0270120773328542,1.8345030301529237,6.83178e-05,0.0037182264563433843,0.9141020850226209,0.9855726812568963,1.4211197110048255
320,MYO1F,-2.046726052845778,0.37126862182966963,-1.6096328290964559,3.6115400296430655,0.00023068,0.7015893271396734,0.023978744845959583,0.9997554578343026,1.418892330152269
692,SLC1A4,-2.0431209724378863,3.314749259942219,-2.0279557943791224,1.086954662602049,0.000534175,0.9995157825947173,0.009289471019493413,0.924338269268631,1.4171851742464674
1399,UNC80,-2.898752209311105,-0.9582853897639168,-2.2119682959949416,2.9618167770716672,5.32821e-05,0.09916529731500642,0.006100622087487689,0.998909290049763,1.4146366198743539
1007,AMER2,-2.7671011962217866,0.10383700026636272,-2.410492540601428,2.468103578577615,0.00020494,0.5594902516409002,0.0038709988621380108,0.9966082728382941,1.4104586044846517
868,FKBP1A,-1.8887095735053943,-0.5554788653256375,-1.1155346099198784,4.453512968810966,0.00398768,0.21771413164582284,0.07118593190400305,0.9999648057474426,1.4081047023469386
1203,ESYT2,-3.0650827296149625,3.3984835553751465,-1.3522394149380752,-2.801910189970684,5.9443e-05,0.9996006598481294,0.04254785415389299,0.0015754515817245672,1.4065970232185458
635,LIMD1,-2.9999224780769698,1.2015895011516962,-4.264895802259989,2.4939187524822333,0.00010783,0.9408530575008343,5.433511613577401e-05,0.9968033819287483,1.4050633142674749
1396,ENAH,-3.2913266222712845,4.127630911399009,-1.6150196790026343,-4.014460509385311,4.71983e-05,0.9999254690393495,0.023690159658479336,9.671581267986395e-05,1.3953550983041527
1379,PLD1,-3.270311676059956,-3.532856451580815,3.4449321281429395,-1.378442980157713,6.36661e-05,0.0002931002831066613,0.999641150787375,0.040156641552708414,1.3907612874307131
1392,APBB1IP,-2.738911264398435,2.100286029908644,0.32587900321111635,-2.308423469747926,0.000105279,0.9921244638610949,0.679258037172835,0.004891555012477607,1.3890792260945233
1789,CACHD1,-2.778588539440112,-3.8638762526235837,6.487474145990845,-2.6417705888042193,0.000125067,0.00013679314509761352,0.9999996745189468,0.002276353348313018,1.3862654871472297
2139,C3,-2.100379714030957,-0.02318157467793015,3.6665226785155167,-1.647579310460527,0.000341193,0.48665878038694155,0.9997845315266246,0.02201669522268119,1.3828168225783217
590,ANO2,-2.7283401997613304,-0.828709311631661,0.11182894638783743,0.8004260710418435,8.2654e-05,0.12918616567090788,0.5640205714239328,0.8633089248164147,1.3780943841803353
49,COL4A4,-2.731845682767201,-2.6449664126486674,1.5909754163981606,1.1245691709563137,6.78382e-05,0.002259701640583758,0.9749949936419968,0.9301773108945319,1.377685870501235
509,TGFBRAP1,-2.2461460010377126,1.0721756924950574,-1.5302301741278463,1.9339445930048467,0.000106662,0.9219236895660892,0.028651342107274356,0.9884912478996333,1.3690546857475325
579,ARHGAP10,-2.982499780373151,1.997215421877719,-1.1866115798560997,-1.5611182935375634,0.000130392,0.9900359580670604,0.061095581537551166,0.026736954687776402,1.3661641482672515
971,PYGL,-2.1031828004585944,-1.7832179133813217,-0.030521347261489026,3.690658611543847,0.00027518,0.01620638259087636,0.48243772793380113,0.9997961771545159,1.3644112920461366
920,ADAM23,-2.9150056375679574,1.6246405435953444,-1.8984449782772896,-0.29458965243953417,0.000169941,0.9768168419832908,0.012476774908209351,0.33663686845514407,1.3627704709303987
830,IL17RA,-1.7532901628841973,1.6803399714182754,-2.0220809339911856,3.2485347865127125,0.0123698,0.979550307872527,0.009414795756421606,0.9994360764448217,1.361110718765399
976,ZNF366,-1.9293146190941628,-2.0573399783272333,-0.07425217365688394,4.476575890106484,0.00288682,0.008687019862105856,0.45736082929904975,0.999966625895961,1.3554879325674758
1049,FERMT3,-2.1036280465822523,-0.0775978811755248,-1.6870132574186714,3.544729134358319,0.00113196,0.455449528743244,0.020144149351258647,0.9997148016635851,1.34850035591848
1372,LRRC6,-2.868107918952846,-1.656527002860884,-1.4827998746954612,2.624700365953935,0.000157555,0.021577417511622753,0.031852367164731735,0.9976326074880584,1.3482828742093547
1994,HBEGF,-2.082655630349114,4.725410642270185,-1.301291617094307,-1.5855043742727286,0.000786693,0.9999811816654562,0.04759173508089191,0.0253139760274953,1.347763590325082
729,SLC2A5,-2.245667253740031,2.5071001895822036,-1.6115326096170695,0.43057599914278205,0.000183674,0.9968986497338368,0.023876580171785646,0.7293718364144633,1.3438575567213347
616,TTC38,-2.351502896903838,-0.6075908158271751,0.05344451107826132,1.5514182519433877,6.05548e-05,0.1979701515413853,0.5307263670046607,0.9726756529185888,1.3419634396509978
311,PTPN3,-2.7484125220491595,0.07581599914690276,-2.1557356809492965,1.8725609088478141,5.59344e-05,0.5435326961762565,0.0069381013314737654,0.9867671384332406,1.3396464655321498
297,SUCO,-2.17775934526668,2.5055583337974054,-1.2575152535069536,0.199900067459747,0.000228491,0.9968876539135092,0.05237468231712737,0.6130822382449552,1.3302035305917066
1086,NR2E1,-2.4123074121800165,1.9529875391698635,-1.9510389771226422,0.7270199960798353,0.000745946,0.9889795388642192,0.011069469490795694,0.8421117745227573,1.3276484657778511
2024,MAP7,-2.407450599141107,1.5059195065755255,-2.4877553221406528,1.7192097012262217,6.07328e-05,0.9697489933626253,0.0032421592168700372,0.9812682629991514,1.3266209471807358
417,ARHGAP27,-2.200578279047292,1.6611700951801196,-0.36138210817071165,0.048866641136377155,0.000291326,0.9786471407958922,0.303198461244564,0.5281002587912176,1.3250649108812769
96,BIN1,-2.516878057113449,1.5589512567910473,-1.5401317698312127,0.3665529813561399,0.000392812,0.9731328935579844,0.028023601567752424,0.6993110786589626,1.3226677732760534
1378,ADCY7,-1.9180103277368337,3.6837359130028857,-1.525815801309973,0.009015182160625013,0.00070225,0.9997929028432251,0.028935583134694028,0.5051893696714708,1.3201610461773399
1268,CNTN2,-2.1389919288703485,2.978162325829473,2.455754958470311,-3.967307372806288,0.000250122,0.998949535878729,0.9965107904919566,0.00010780671302449956,1.3139309496840903
1008,CD9,-2.512105040460815,1.9869913780044348,-0.9843758195746535,-0.6615506091627368,0.00022528,0.9898010251399705,0.09392639608788902,0.17897953433069297,1.3128966784415816
1540,HTR2A,-2.1559804567809597,0.2612857328642114,-0.6976528563588869,1.779147322182246,0.000141171,0.6460297381558988,0.16708832112790925,0.9836434990265335,1.3017869281717416
1057,PRR5L,-2.8891250878862795,-0.7375794796718056,-0.1130757278535052,-0.007392755676173295,7.48658e-05,0.15468225844587147,0.43527362011911164,0.49574449050318425,1.3015545500762258
2050,ABCC4,-2.373709407727065,0.7025133936181229,-1.1370278417595934,1.092650777695617,0.000444825,0.8344634418043031,0.06798236779539636,0.9252504587929089,1.2965440921225568
1198,PGF,-1.8821140089568147,-0.8104360299085478,3.061198137559973,-0.11948928690436125,0.00110155,0.1339938715236872,0.9991321896737593,0.431647080756002,1.2962691412695846
2107,LNX1,-2.682684327370488,1.7481015918753708,-1.3661664418488917,-0.7000712513104617,0.00028773,0.9824527096251465,0.04126047197182524,0.16631478166146912,1.2883194801379136
1230,USP28,-2.2355568987054526,0.743842216025541,-1.0171463487211723,1.294562506602091,9.69601e-05,0.8471939260840635,0.08769847696731795,0.9517010127019505,1.2879881783371363
1604,CNTNAP4,-2.9225069684995275,-1.4093325375499124,-1.4085991550083208,1.704776655979841,0.000104586,0.03750306957479749,0.03756407263770303,0.9806475352471157,1.2757276448200316
644,SCARF1,-2.260234459381045,-0.1813253834192968,-0.524281535526208,1.5690295405197647,0.000675539,0.39711103274060955,0.2301963488854688,0.9737330074220973,1.274020999952899
22,MUC4,-2.6469056934434563,0.7181561596893998,-1.6430270531078917,0.6193099251102864,6.03996e-05,0.8393791196734999,0.022243526763050494,0.8062794599350902,1.2725260186703606
1615,TGFA,-2.861476555255569,1.3462876104561223,-2.560575572368858,0.20646900352127706,0.000109649,0.9568903435892713,0.0027430359873015634,0.6166640079874999,1.262768451229208
238,CYTH1,-2.2435785546926064,2.5137130269301577,-4.152636638443274,2.4471704147646816,0.000105571,0.9969453719555568,7.03611295818396e-05,0.9964413822491419,1.2564970778882307
2082,KCTD17,-2.1348824943063063,1.161805119621354,-1.1553005283194373,1.0977840525015399,0.00127524,0.9355445904448612,0.06536447199799919,0.926063842658092,1.2514893544537293
225,NFYB,-1.9998202418743065,4.04026484068828,1.0743560973652608,-3.6283477473567256,0.000531186,0.999908862821935,0.9222843073889975,0.00023526107006409115,1.2476223193866225
1938,MAGI3,-3.1335512255330524,-0.8228323809430743,-1.1013801574617172,0.004623915557738671,8.03202e-05,0.13071614533439765,0.07337120227968216,0.5026617146148469,1.2468441756253508
880,NT5E,-2.4638542009840636,-1.7718998805972772,0.6180230936944436,1.2344373133019548,0.000333961,0.016627169514052173,0.8058162342823677,0.9449243385076094,1.2453538548918854
2094,DNM1,-2.042542957297419,2.0212000017395755,-1.0265683695868844,0.33226476628229656,0.000253134,0.9905662680285254,0.08597817028472775,0.6824530165616995,1.2424208783878743
125,PPP2R3A,-3.2065987446614894,-0.6227697032813797,-2.340138291198687,0.7744521533972355,1.92492e-05,0.1924792749477641,0.004548641948822702,0.8560967237545994,1.2385567321502728
1142,APOE,-2.152601255360955,1.1131182430104367,-0.32977806443353386,0.18964643758899905,0.000889833,0.9284453131830945,0.31878913019808314,0.6074669564831023,1.2384650637081278
739,AP2B1,-2.810035071541826,0.06397796374126849,-0.9745539338495925,-0.1005201545861659,4.05458e-05,0.5367622171187374,0.09586884612512937,0.4423928954997846,1.236501514988498
2062,NAV1,-2.91201145134661,2.682319317892215,-1.7504688142243645,-2.2535483118121946,0.000149628,0.997926141687911,0.01745356982832559,0.005546717835680296,1.2357227576492475
1218,ANK2,-2.8595752844375877,-0.22027633191385257,-1.6452265301093651,0.6831527446095562,0.000196074,0.37584896741275253,0.02213364667737633,0.8282133266090763,1.232729289316517
1284,SHB,-2.963216117117956,-0.03327068106626303,-1.243926101822227,-0.2216965258412363,8.28706e-05,0.48085721773433465,0.05394959328030634,0.375082153956908,1.2317925071040237
1769,MBD6,-2.2961913281913016,1.2116333229565737,0.8480976566515351,-1.5696453650318927,6.8434e-05,0.9421269834883941,0.8757534846068479,0.02623074898929007,1.2297765998583534
829,SCIN,-2.2383099433682236,4.803618315605064,-0.42866303656791194,-3.7198753605506942,0.000127027,0.999984282811621,0.27149849055425346,0.00019056444329252007,1.2283349580985214
6,ZNF708,-2.2040502249730656,1.4381313508900428,2.480147780565205,-3.1691447333738165,0.000215544,0.9648185063081776,0.9967007365288902,0.0006769571324130059,1.2268808455001046
1153,NCAPD2,-2.217735908815246,1.526888614897042,-2.2551209282957227,1.414844443416916,0.000203333,0.9711337458663002,0.00552677983495345,0.9629523755598868,1.2233033094106622
1751,TTLL7,-2.0528314705071917,-0.3710716578272346,2.0093940082134005,-0.4975407680281257,0.007248,0.298505632613127,0.9903088204692929,0.2412881944843271,1.2165459989799359
1415,PLCB2,-2.247729870103466,3.7918702438664766,-1.5577337149523447,-1.6937077920706916,0.000411161,0.9998385419770908,0.0269405018329211,0.01984212769832785,1.2139363911923062
1242,ARHGEF1,-2.141227284499913,-2.2440350352554566,2.999406235485287,0.10286884339049945,0.000502788,0.005668863553120679,0.9989996336066678,0.5589407526612713,1.2136536495200114
1979,ALS2CL,-2.0888018572564397,3.2091569188095628,-1.5745073597725157,-0.6442440653421476,0.000267367,0.9993825882932548,0.025946306131592715,0.18491038211130048,1.209468510910703
594,TMEM132A,-2.4606948769230677,0.25386964448718374,-1.6745742850427634,1.2884403104214246,0.000136946,0.6421151721987022,0.020717330006527014,0.9510488912402929,1.2083033834391745
368,AP3B1,-3.244720202525592,-5.204082975841543,1.6572894224682448,1.0447092182135291,5.79373e-05,6.25049352464727e-06,0.9784596139591453,0.917248164918141,1.2053460454028344
1025,STON2,-2.7504165733664974,-1.7006356443659585,1.5679188884291795,-0.8866467047268372,0.000174375,0.01953425182708637,0.9736675181437293,0.11490599656123424,1.205314376572646
2161,RAB32,-2.3421705960729904,-0.4477855369679239,3.7273666952024365,-3.0811697210455904,0.00088849,0.2628778190042354,0.9998126938871097,0.0008288389836360809,1.2041538709013155
