,Gene,Y0h,Y0l,Y1h,Y1l,Y3h,Y3l
2674,ENSG00000106144,0.5889199738302103,0.09504262549647954,0.10860960327145824,0.49818205632718343,0.10169291250897526,0.018338181708466468
2675,ENSG00000106153,0.5389991463347205,0.1183155064413505,4.747312005369742e-18,6.418019345460407e-26,0.04970066501715375,5.271981150946359e-06
2676,ENSG00000106211,0.7928109838445887,0.9999746765420566,2.0485393946947753e-06,7.515418145553942e-09,0.3229267310479709,0.6132926999109296
2677,ENSG00000106236,0.0008222247414583395,0.0007524284188223867,0.0277845041224598,0.04521775513984942,0.41736686236031006,0.9540119093015962
2678,ENSG00000106244,0.7949700805162623,0.9818461451972657,1.5962655890194581e-15,1.229828800578155e-22,5.870596823000598e-05,2.2483814794448507e-16
2679,ENSG00000106245,0.5523918283467223,0.01758607025960221,1.1256171496166144e-14,9.794155837080133e-22,2.6961980859138148e-05,8.135940837041291e-12
2680,ENSG00000106246,0.5887419694889763,0.09478543462847444,0.002984205272645676,0.000286341707494553,6.519020825240278e-05,2.6443879662600866e-11
2681,ENSG00000106261,0.02964094398174159,0.04606514410072261,1.1039975351691626e-06,2.1734394412028845e-07,0.21407278449555367,0.11748869234462486
2682,ENSG00000106263,0.58868262954433,0.09469984289971775,2.5409995707745464e-09,1.9541348407230623e-10,0.01766459847189975,3.2928648999691223e-06
2683,ENSG00000106266,0.00047976869976641706,0.0016313824173653554,0.000636089144284439,0.0004723699386050124,3.026960654007906e-05,6.797276135065756e-10
2684,ENSG00000106268,0.5886232870202556,0.09461432038228998,0.12241879151246647,0.9430206899886957,0.00015506704400093508,1.2976669064170235e-07
2685,ENSG00000106278,0.8678811542325244,0.9999860977017655,3.85976738330769e-07,1.7716326367967953e-06,0.015553448775619245,8.689830879794692e-07
2686,ENSG00000106290,0.001432996781723899,0.0011099382013274386,0.273557669045102,0.549224851809385,0.030561515745137727,4.884645233659955e-06
2687,ENSG00000106299,0.7695009431717252,0.9019615836563843,0.21685291262880796,0.9999519590090519,0.2919074058619056,0.8712592456587466
2688,ENSG00000106305,0.5885045942402787,0.09444348281590229,0.005253771899935365,0.02290765125912874,4.891586155102614e-05,5.801085768067904e-09
2689,ENSG00000106327,0.588474919435664,0.09440081661672863,0.0017809756864261847,0.00019275332812106072,0.39927446007862155,0.39498380857200793
2690,ENSG00000106330,0.010425091559043274,2.664260218622705e-05,3.464678920974272e-18,1.0231976277665397e-17,0.004177648610194702,2.0666990884981645e-09
2691,ENSG00000106344,0.5884155678963036,0.09431553601307832,1.040416910042568e-05,1.953327781474354e-06,0.015855504748926576,3.408316570041989e-05
2692,ENSG00000106346,0.5883858911619612,0.09427292159825522,0.010813221982642444,0.004136399488476215,0.08786803573542577,0.003874939524304922
2693,ENSG00000106348,0.0011565150585941496,0.001877240374966536,0.049723202390063406,0.5977301674331982,0.6520874661694007,0.755721681423743
2694,ENSG00000106351,0.006752394986073472,0.20110430888395273,1.2186548863494082e-06,7.907271996842665e-07,0.2977697914050647,0.9782311642279986
2695,ENSG00000106355,0.0016624695713159914,0.00173526121645223,1.260440009461959e-07,2.4775058175757223e-08,0.0015914914405665576,3.1810496382302135e-09
2696,ENSG00000106366,0.694125061546703,0.04274478144813655,0.0001788021491626661,0.0441318325557092,0.16772391457938576,0.5977206291432533
2697,ENSG00000106367,0.4692738756281378,0.25819744822662155,2.9101488333572992e-05,0.00013555701207069415,0.96286887248683,0.999999418934702
2698,ENSG00000106392,0.5882078172633615,0.09401759720141688,0.0008830626835202317,0.0007167150575344319,6.901106781947857e-05,1.2574623013798578e-06
2699,ENSG00000106397,0.8840245289522984,0.9978805378664468,0.0011974592717544287,0.016017833042467584,0.5547812090171879,0.9151777851377291
2700,ENSG00000106399,0.5609028405989779,0.12426930503843675,2.1523195036837946e-20,5.1965346567179644e-30,0.20775000833622467,0.5514547098031672
2701,ENSG00000106400,0.010411195137342016,2.6496770877210554e-05,2.52399283094245e-06,1.9929719509321106e-07,0.798162051353521,0.9986867504175383
2702,ENSG00000106404,0.9339973283393191,0.9999925585225077,3.388980487619617e-05,0.0025201543005741686,0.7663334878152049,0.9766253624958987
2703,ENSG00000106415,0.15565246900974666,0.08148570391575333,7.02645445382974e-09,1.174646144116203e-10,0.17223352531628583,0.005788705780848718
2704,ENSG00000106443,0.0001097039350011442,0.0011630395411871173,4.0188202090135535e-05,7.0286819047019605e-06,0.004128415287934526,1.1304201907333594e-07
2705,ENSG00000106459,0.5880000351907038,0.09372050217273593,0.8881069897812546,0.9999926781246486,0.009124502062695295,1.15984992604632e-05
2706,ENSG00000106460,0.8379401237866138,0.9949868571127629,3.070893336992818e-10,9.717743117650014e-15,0.1741829014487404,0.0004168182221364499
2707,ENSG00000106462,0.3556066450113067,0.000371769706405888,3.8535110982468866e-08,5.903501642108423e-12,1.5729683772509118e-05,4.236935423074461e-14
2708,ENSG00000106477,0.5494537467751632,0.1969177174822293,0.0028981957304587418,0.0006114039358756333,0.2021901179773905,0.09198256076628569
2709,ENSG00000106479,0.5878812884886403,0.09355111174325238,0.008822848041904283,0.18972427531669986,0.01973617102021102,9.042991918749941e-06
2710,ENSG00000106484,0.1390037616763937,0.0004922699747709208,0.00026536996816949667,0.9963565266483955,0.7699341478889704,0.999158056560858
2711,ENSG00000106524,0.41299177065993103,0.846195845632003,2.522423028868884e-08,1.6832431081719452e-12,0.039521420171845394,0.002913649471734362
2712,ENSG00000106536,0.37789725371099925,0.0008632559328778654,0.0009967093899700002,0.5601364055414105,0.663615136357001,0.9943566708172766
2713,ENSG00000106537,0.5877625315561213,0.09338199592403242,2.563762012345833e-10,1.3230644067794701e-07,0.358981656736903,0.9984024421864147
