,Gene,Y1a,Y1b,Y3a,Y3b
12651,ENSG00000205302,6.137045465097826e-16,7.020107067735332e-08,0.00022459846021694773,0.0005994078477729861
12652,ENSG00000205309,8.94076089496782e-14,1.3692683490948822e-10,1.0017033044933375e-10,4.052617759092538e-09
12653,ENSG00000205336,2.3661385489065787e-06,9.150715421773166e-06,9.495823027482717e-07,6.322073900352583e-06
12654,ENSG00000205339,1.8084833338572086e-12,1.0108957113224856e-07,2.6100060345374043e-08,2.1461837481393493e-07
12655,ENSG00000205352,1.5595175919927532e-09,2.667069373111313e-07,0.00031714584289453814,0.0016901588994314009
12656,ENSG00000205356,1.553107608392189e-05,8.705977648169316e-05,1.2770057357788738e-08,1.9913796118869126e-07
12657,ENSG00000205358,2.7819336398657495e-05,5.254531701791587e-05,0.9783417306745165,0.9678583182823539
12658,ENSG00000205363,2.017846599659666e-09,3.600090031829018e-07,0.0005445773929481708,0.001836441769287226
12659,ENSG00000205364,5.881927403409917e-12,3.676830865033672e-07,0.0001332844425624118,0.0004625097716170509
12660,ENSG00000205403,2.232994585914257e-08,6.302115411269195e-05,4.579866186498129e-13,6.248341342562185e-11
12661,ENSG00000205423,1.3267715777282353e-05,0.00010857343255374406,1.1548691384718085e-10,4.015527535045903e-09
12662,ENSG00000205464,0.0004124752894043171,0.0007490884718733668,1.7722695006406773e-10,4.307059240208886e-09
12663,ENSG00000205476,0.005078363164048313,0.006656016445260299,1.3204492424413261e-08,1.2063070608899908e-07
12664,ENSG00000205485,0.005077145752197168,0.006654548713661653,6.688963803523377e-07,3.938256857663964e-06
12665,ENSG00000205517,0.0014604724047749412,0.0032864602788781777,0.09262784984723989,0.1056049633847322
12666,ENSG00000205531,1.0633421693976923e-12,5.545348150222363e-10,1.5177528022892257e-08,2.465568613486788e-07
12667,ENSG00000205542,4.6560993813563214e-07,3.3379507591260324e-05,8.597296391126248e-06,8.433126070198648e-05
12668,ENSG00000205544,9.801594080234793e-09,1.794523224689012e-06,2.8985213599670816e-11,5.382637859673932e-10
12669,ENSG00000205581,6.957810672326074e-14,1.74643387349096e-09,4.233314650314613e-08,3.75710754261541e-07
12670,ENSG00000205593,0.002527953123419943,0.003310860595172619,3.237709337167579e-08,4.72179232601617e-07
12671,ENSG00000205611,0.006429338845627371,0.004779668792114505,1.6900699489667764e-20,6.000555497944974e-19
12672,ENSG00000205629,0.0007519148560251373,0.0014396534782630623,6.151150040962547e-05,0.000299143260476314
12673,ENSG00000205643,0.0006069354133525696,0.0016801834065710436,5.389475958173088e-10,1.3964885344216688e-08
12674,ENSG00000205659,0.002352859201089291,0.004805174862623184,1.8846000760417312e-05,6.277389947496008e-05
12675,ENSG00000205664,0.005063773370221477,0.006638424868795168,6.47082465144672e-10,4.4036514055930925e-10
12676,ENSG00000205683,3.827182756372872e-05,8.806654257690386e-05,0.00011601314925436435,0.0004128776359619349
12677,ENSG00000205702,0.01570108478527927,0.021890840963023215,9.323144862223293e-12,4.318039744468043e-10
12678,ENSG00000205704,0.0007508292894215333,0.0014377397718921378,9.884691975352627e-07,7.20707825661915e-06
12679,ENSG00000205707,2.0076610208316764e-09,3.583344434268494e-07,3.9718072691773373e-07,2.9746699959789966e-06
12680,ENSG00000205726,7.837841905827592e-14,5.6221950719504295e-09,0.0004698343262789318,0.0015445786705799566
12681,ENSG00000205730,6.430943363508241e-10,3.279455638497821e-05,1.05895702782377e-06,2.1752277903572697e-05
12682,ENSG00000205746,0.0050552819233012055,0.0066281844515254955,2.131642987727152e-10,1.4622607838176765e-10
12683,ENSG00000205758,0.5409371850535604,0.4573483692093046,2.3179423469887894e-06,1.5304411969710036e-05
