,Gene,Y0a,Y0b,Y1a,Y1b,Y2a,Y2b,Y3a,Y3b
803,ENSG00000065978,0.9987533715670189,0.9987533715670189,9.999485747904772e-15,9.999485747904772e-15,0.5118188610038493,0.5118188610038493,0.018773744173997173,0.018773744173997173
804,ENSG00000065989,0.054205884645200576,0.054205884645200576,2.506247676528394e-11,2.506247676528394e-11,0.07212114330740209,0.07212114330740209,0.2867616675939458,0.2867616675939458
805,ENSG00000066027,0.26267186334712134,0.26267186334712134,0.07841012438436816,0.07841012438436816,0.12872055983219846,0.12872055983219846,0.022355618166065138,0.022355618166065138
806,ENSG00000066032,0.05349445801502461,0.05349445801502461,6.24019044352369e-05,6.24019044352369e-05,0.6899707463638255,0.6899707463638255,0.9617133895622936,0.9617133895622936
807,ENSG00000066044,5.4571616847576906e-18,5.4571616847576906e-18,4.78342146929096e-15,4.78342146929096e-15,2.340849073658152e-07,2.340849073658152e-07,0.04722001339249038,0.04722001339249038
808,ENSG00000066056,1.2404252699568482e-10,1.2404252699568482e-10,6.453937495758537e-10,6.453937495758537e-10,0.9986748851662683,0.9986748851662683,0.03614531019681058,0.03614531019681058
809,ENSG00000066084,0.12228016992893052,0.12228016992893052,2.035757590428652e-06,2.035757590428652e-06,0.00020502377771615683,0.00020502377771615683,0.7855490001261414,0.7855490001261414
810,ENSG00000066117,3.032173731820586e-07,3.032173731820586e-07,2.987313946906937e-14,2.987313946906937e-14,5.305881291041933e-07,5.305881291041933e-07,4.442406548397404e-06,4.442406548397404e-06
811,ENSG00000066135,1.2296626315986498e-16,1.2296626315986498e-16,7.5678283829075e-05,7.5678283829075e-05,6.980400277260853e-05,6.980400277260853e-05,1.187914367822942e-07,1.187914367822942e-07
812,ENSG00000066136,0.012935917158902811,0.012935917158902811,1.1553922644743832e-10,1.1553922644743832e-10,0.000573354666176308,0.000573354666176308,0.0036737830762548175,0.0036737830762548175
813,ENSG00000066185,5.4211366649222014e-08,5.4211366649222014e-08,1.2291157713733063e-07,1.2291157713733063e-07,3.1027909931300407e-06,3.1027909931300407e-06,8.45146330051913e-08,8.45146330051913e-08
814,ENSG00000066230,0.1756967966667704,0.1756967966667704,7.325684586826368e-05,7.325684586826368e-05,1.6172027932987087e-07,1.6172027932987087e-07,1.2785793516545996e-17,1.2785793516545996e-17
815,ENSG00000066248,0.000256534467393876,0.000256534467393876,0.03476614578860868,0.03476614578860868,0.9825216656453669,0.9825216656453669,0.004115779921400216,0.004115779921400216
816,ENSG00000066294,0.39917006922911635,0.39917006922911635,7.734347959550656e-05,7.734347959550656e-05,0.9980194705892754,0.9980194705892754,1.055259666981996e-10,1.055259666981996e-10
817,ENSG00000066322,3.0792403462270875e-05,3.0792403462270875e-05,1.07258310949404e-11,1.07258310949404e-11,0.007952307511197118,0.007952307511197118,3.1624619445984387e-13,3.1624619445984387e-13
818,ENSG00000066336,0.22395690524768203,0.22395690524768203,0.9999976018163553,0.9999976018163553,0.9977649028499561,0.9977649028499561,0.9999983755968623,0.9999983755968623
819,ENSG00000066379,0.012914398088043762,0.012914398088043762,5.586590645473241e-11,5.586590645473241e-11,2.331215586467484e-05,2.331215586467484e-05,8.33325591019177e-05,8.33325591019177e-05
820,ENSG00000066382,0.12256145848104166,0.12256145848104166,1.6209086462751722e-11,1.6209086462751722e-11,0.0031678284235049452,0.0031678284235049452,1.3783061192256565e-05,1.3783061192256565e-05
821,ENSG00000066422,1.4664082040491412e-16,1.4664082040491412e-16,1.2609208722437547e-13,1.2609208722437547e-13,4.70520705186008e-06,4.70520705186008e-06,9.013716835154243e-05,9.013716835154243e-05
822,ENSG00000066427,0.10424534867608341,0.10424534867608341,1.380968369588962e-09,1.380968369588962e-09,0.023373354350321063,0.023373354350321063,0.9959421240579562,0.9959421240579562
823,ENSG00000066455,0.08129774873972971,0.08129774873972971,0.004858332372385838,0.004858332372385838,0.04477890769524394,0.04477890769524394,0.92781279499274,0.92781279499274
824,ENSG00000066468,9.160429439256114e-07,9.160429439256114e-07,2.630640734650022e-07,2.630640734650022e-07,0.053087872325888075,0.053087872325888075,9.672230350250792e-05,9.672230350250792e-05
825,ENSG00000066557,0.7824436744580837,0.7824436744580837,3.795720355711987e-20,3.795720355711987e-20,0.00011317789359318983,0.00011317789359318983,6.123795572195297e-07,6.123795572195297e-07
826,ENSG00000066583,2.0978735378523744e-13,2.0978735378523744e-13,0.0002531886730844533,0.0002531886730844533,0.00011021697930738459,0.00011021697930738459,2.428260486784172e-10,2.428260486784172e-10
827,ENSG00000066629,0.3363522000463764,0.3363522000463764,1.6842058058954216e-05,1.6842058058954216e-05,0.696628679571775,0.696628679571775,0.18834709073166184,0.18834709073166184
828,ENSG00000066651,0.012886782616325393,0.012886782616325393,1.2752207158431148e-16,1.2752207158431148e-16,1.633769894858e-05,1.633769894858e-05,1.4079043027874084e-06,1.4079043027874084e-06
829,ENSG00000066654,0.08118983386674271,0.08118983386674271,5.0418687827463264e-05,5.0418687827463264e-05,0.12902415493486513,0.12902415493486513,0.9984586332728635,0.9984586332728635
830,ENSG00000066697,0.0005394093602617869,0.0005394093602617869,0.0006705008300656043,0.0006705008300656043,0.0075638475082863265,0.0075638475082863265,7.975964033811919e-05,7.975964033811919e-05
831,ENSG00000066735,2.6608017629012633e-09,2.6608017629012633e-09,2.957546449313182e-10,2.957546449313182e-10,0.07605696323931618,0.07605696323931618,2.837657470353022e-06,2.837657470353022e-06
832,ENSG00000066739,2.5770022338037665e-06,2.5770022338037665e-06,2.607658640776624e-09,2.607658640776624e-09,0.000398135463337893,0.000398135463337893,0.0179600983059741,0.0179600983059741
833,ENSG00000066777,3.181683150525394e-11,3.181683150525394e-11,4.2037395741899545e-12,4.2037395741899545e-12,0.0001766588901673821,0.0001766588901673821,5.674651533852939e-07,5.674651533852939e-07
834,ENSG00000066827,0.0420512559143671,0.0420512559143671,0.012252837943497949,0.012252837943497949,1.68416188881797e-05,1.68416188881797e-05,3.6369957995877542e-12,3.6369957995877542e-12
835,ENSG00000066855,0.08108204959774751,0.08108204959774751,0.141831660707118,0.141831660707118,0.02501184043239119,0.02501184043239119,0.0767705116688622,0.0767705116688622
836,ENSG00000066923,0.10393076686166572,0.10393076686166572,5.3358920154236514e-12,5.3358920154236514e-12,0.7653686432181178,0.7653686432181178,0.003531930953346825,0.003531930953346825
837,ENSG00000066926,0.21666376894886208,0.21666376894886208,6.23928496550272e-16,6.23928496550272e-16,0.009688593048210207,0.009688593048210207,0.018594391178086707,0.018594391178086707
838,ENSG00000066933,1.221688609707962e-16,1.221688609707962e-16,3.4636262500393853e-12,3.4636262500393853e-12,0.0031417038186375276,0.0031417038186375276,2.488988854002291e-05,2.488988854002291e-05
839,ENSG00000067057,6.756873728170258e-22,6.756873728170258e-22,5.1919946298932243e-14,5.1919946298932243e-14,1.556318013134844e-08,1.556318013134844e-08,0.019114909013158016,0.019114909013158016
840,ENSG00000067064,0.08099232905069251,0.08099232905069251,1.459048888169239e-06,1.459048888169239e-06,0.14497802078848887,0.14497802078848887,0.21335424371279238,0.21335424371279238
841,ENSG00000067066,4.212147651483566e-10,4.212147651483566e-10,4.5452981689701874e-11,4.5452981689701874e-11,0.0012151386534797616,0.0012151386534797616,0.0020888519124696676,0.0020888519124696676
842,ENSG00000067082,4.2111328270675105e-10,4.2111328270675105e-10,3.312200767018103e-05,3.312200767018103e-05,0.02929949127010784,0.02929949127010784,7.58835486516214e-05,7.58835486516214e-05
843,ENSG00000067113,3.4505001886064966e-11,3.4505001886064966e-11,5.838765659198169e-13,5.838765659198169e-13,0.015850666049980314,0.015850666049980314,0.014840059232716427,0.014840059232716427
844,ENSG00000067141,0.0007832277193566285,0.0007832277193566285,3.780865065137324e-15,3.780865065137324e-15,0.6057635994980733,0.6057635994980733,0.000403269660661692,0.000403269660661692
845,ENSG00000067167,0.9997516682700147,0.9997516682700147,4.78715771472809e-13,4.78715771472809e-13,0.008232307598599624,0.008232307598599624,3.692439655598335e-05,3.692439655598335e-05
846,ENSG00000067177,0.969245044473193,0.969245044473193,0.0001619913329676872,0.0001619913329676872,0.0001121608722796683,0.0001121608722796683,0.9996749461708033,0.9996749461708033
847,ENSG00000067182,0.6927031480617305,0.6927031480617305,0.037728345836846686,0.037728345836846686,0.003357611201094326,0.003357611201094326,0.0021258116685515345,0.0021258116685515345
848,ENSG00000067191,0.00017210272594037553,0.00017210272594037553,4.070802131520833e-05,4.070802131520833e-05,0.004980734567886722,0.004980734567886722,1.0312075766221224e-08,1.0312075766221224e-08
849,ENSG00000067208,0.003812591856564038,0.003812591856564038,6.235687106343045e-05,6.235687106343045e-05,0.4841391798630717,0.4841391798630717,4.45444237232655e-08,4.45444237232655e-08
850,ENSG00000067221,0.8174141458716877,0.8174141458716877,2.1462261620517188e-07,2.1462261620517188e-07,0.0023055639982218806,0.0023055639982218806,0.006204492606004511,0.006204492606004511
851,ENSG00000067225,0.041318684499469155,0.041318684499469155,1.102525177027256e-05,1.102525177027256e-05,0.26093911007185555,0.26093911007185555,0.0003391794592859458,0.0003391794592859458
852,ENSG00000067248,0.20041962311629882,0.20041962311629882,2.642288888523606e-13,2.642288888523606e-13,0.14608177210355708,0.14608177210355708,0.927030726134613,0.927030726134613
853,ENSG00000067334,9.009411596450122e-16,9.009411596450122e-16,7.73201252414125e-05,7.73201252414125e-05,0.0018213464042640922,0.0018213464042640922,4.6102107688649204e-05,4.6102107688649204e-05
854,ENSG00000067365,0.927936781785159,0.927936781785159,0.02087861203184088,0.02087861203184088,0.03481819441071307,0.03481819441071307,0.3502868774203877,0.3502868774203877
855,ENSG00000067369,1.2166944790592338e-16,1.2166944790592338e-16,3.0869957379170175e-18,3.0869957379170175e-18,2.3331553480502313e-05,2.3331553480502313e-05,0.0067297408269489135,0.0067297408269489135
856,ENSG00000067445,8.271649682332984e-13,8.271649682332984e-13,0.00027091994875902696,0.00027091994875902696,0.0010429786914818182,0.0010429786914818182,0.00015413506780012455,0.00015413506780012455
857,ENSG00000067533,1.4012869472220357e-06,1.4012869472220357e-06,2.937619977174082e-13,2.937619977174082e-13,0.04623775740296042,0.04623775740296042,2.50887796416686e-06,2.50887796416686e-06
858,ENSG00000067560,4.712898508385367e-11,4.712898508385367e-11,4.5837421175237487e-11,4.5837421175237487e-11,0.00996803908113542,0.00996803908113542,0.03608372183095614,0.03608372183095614
859,ENSG00000067596,5.020062846102872e-13,5.020062846102872e-13,9.128997483593118e-21,9.128997483593118e-21,9.164030190192509e-05,9.164030190192509e-05,5.772140001650086e-07,5.772140001650086e-07
860,ENSG00000067601,0.0005355262655011662,0.0005355262655011662,2.3650984696615066e-14,2.3650984696615066e-14,0.0013543612702794298,0.0013543612702794298,2.8193701898805105e-07,2.8193701898805105e-07
861,ENSG00000067606,0.05557510332283193,0.05557510332283193,2.0900241379973185e-15,2.0900241379973185e-15,1.115185291621792e-05,1.115185291621792e-05,1.7934661378161727e-06,1.7934661378161727e-06
862,ENSG00000067704,3.0803539278288607e-11,3.0803539278288607e-11,2.1503214059740474e-11,2.1503214059740474e-11,0.0007129393509703026,0.0007129393509703026,1.4387448183154546e-05,1.4387448183154546e-05
863,ENSG00000067715,0.1999386318941681,0.1999386318941681,0.0005356022138436862,0.0005356022138436862,0.9560444907381228,0.9560444907381228,0.08355023180169815,0.08355023180169815
864,ENSG00000067798,0.10567873195913428,0.10567873195913428,1.5275228318066848e-12,1.5275228318066848e-12,0.44275983641876315,0.44275983641876315,0.43627092607668777,0.43627092607668777
865,ENSG00000067829,0.03558169209975217,0.03558169209975217,1.3929253376663914e-05,1.3929253376663914e-05,0.0005725539615903853,0.0005725539615903853,0.00012206112875602283,0.00012206112875602283
866,ENSG00000067836,0.02608575391122924,0.02608575391122924,1.3930744201521744e-05,1.3930744201521744e-05,0.7023105985712799,0.7023105985712799,3.181423608228163e-06,3.181423608228163e-06
867,ENSG00000067840,0.08050940078034419,0.08050940078034419,2.927332139003973e-21,2.927332139003973e-21,0.31225505152532074,0.31225505152532074,0.9964812483941664,0.9964812483941664
868,ENSG00000067842,0.23814117721239597,0.23814117721239597,1.652631153723152e-05,1.652631153723152e-05,0.002532359993284008,0.002532359993284008,0.8084429776920476,0.8084429776920476
869,ENSG00000067900,2.770719362767221e-07,2.770719362767221e-07,4.848406760553674e-16,4.848406760553674e-16,0.5494110844155848,0.5494110844155848,3.033992374215741e-08,3.033992374215741e-08
870,ENSG00000067955,0.00012184933417174348,0.00012184933417174348,9.257026464953931e-18,9.257026464953931e-18,7.611367744202504e-05,7.611367744202504e-05,0.010291248513638301,0.010291248513638301
871,ENSG00000067992,6.028250149942322e-17,6.028250149942322e-17,4.2346744326065547e-13,4.2346744326065547e-13,0.00014863216346193937,0.00014863216346193937,0.8867615457698728,0.8867615457698728
872,ENSG00000068001,0.5433415756713716,0.5433415756713716,5.3452780839937175e-11,5.3452780839937175e-11,0.6200198301208074,0.6200198301208074,0.5994896819763097,0.5994896819763097
873,ENSG00000068024,0.2216620229486847,0.2216620229486847,6.655878894692715e-12,6.655878894692715e-12,0.002831685177232416,0.002831685177232416,6.208431908586314e-07,6.208431908586314e-07
874,ENSG00000068028,0.08038462672520003,0.08038462672520003,6.033129148786237e-07,6.033129148786237e-07,0.28597235184195624,0.28597235184195624,0.7253641886754113,0.7253641886754113
875,ENSG00000068078,0.008449988005349893,0.008449988005349893,0.000560498268225685,0.000560498268225685,0.7083001950605188,0.7083001950605188,0.024337097867329596,0.024337097867329596
876,ENSG00000068079,2.2979791478360282e-10,2.2979791478360282e-10,4.815265823272478e-09,4.815265823272478e-09,0.043115769131086994,0.043115769131086994,0.017022292230906733,0.017022292230906733
877,ENSG00000068097,0.08033120617117469,0.08033120617117469,1.8721080428733024e-14,1.8721080428733024e-14,0.011130756234592773,0.011130756234592773,8.052064270060545e-11,8.052064270060545e-11
878,ENSG00000068120,0.010228911643279456,0.010228911643279456,7.243820017120816e-09,7.243820017120816e-09,3.7540062160734404e-06,3.7540062160734404e-06,2.554070574330308e-05,2.554070574330308e-05
879,ENSG00000068137,0.14119785344775554,0.14119785344775554,0.0818468460929256,0.0818468460929256,0.0021967145079356907,0.0021967145079356907,0.029970321881245068,0.029970321881245068
880,ENSG00000068305,0.08027781801932773,0.08027781801932773,0.0006178420279980034,0.0006178420279980034,0.0029222248131200333,0.0029222248131200333,0.00013014713288559296,0.00013014713288559296
881,ENSG00000068308,0.33911818544666233,0.33911818544666233,1.6807673107459182e-06,1.6807673107459182e-06,0.08732059205441159,0.08732059205441159,0.18015934994891172,0.18015934994891172
882,ENSG00000068323,0.22128810231408422,0.22128810231408422,9.339981173358161e-08,9.339981173358161e-08,0.006440214810563763,0.006440214810563763,5.2224750724401474e-05,5.2224750724401474e-05
883,ENSG00000068354,0.11669525878616059,0.11669525878616059,1.8117976697582347e-07,1.8117976697582347e-07,0.00016302202621618975,0.00016302202621618975,0.021254905414382873,0.021254905414382873
884,ENSG00000068366,7.98962084385933e-17,7.98962084385933e-17,2.8086957605855853e-09,2.8086957605855853e-09,0.0017751467076986057,0.0017751467076986057,0.040353226292846295,0.040353226292846295
885,ENSG00000068383,3.0633297862783686e-11,3.0633297862783686e-11,0.0016306223735616924,0.0016306223735616924,5.86929221985934e-06,5.86929221985934e-06,2.016291872655201e-08,2.016291872655201e-08
886,ENSG00000068394,3.7372878080745025e-11,3.7372878080745025e-11,0.00024795190950648136,0.00024795190950648136,0.0013588823991586261,0.0013588823991586261,2.1020021763707534e-05,2.1020021763707534e-05
887,ENSG00000068400,1.9069939063243817e-09,1.9069939063243817e-09,0.10174210366743752,0.10174210366743752,0.000121025940596787,0.000121025940596787,0.005607778337759611,0.005607778337759611
888,ENSG00000068438,0.09963576563196694,0.09963576563196694,1.4381337270491318e-09,1.4381337270491318e-09,0.0029182661307055185,0.0029182661307055185,2.7945393521180494e-06,2.7945393521180494e-06
889,ENSG00000068489,0.3330256447710849,0.3330256447710849,0.011910738201518332,0.011910738201518332,0.34362266169324146,0.34362266169324146,0.00030149842853760756,0.00030149842853760756
890,ENSG00000068615,0.14536686705709845,0.14536686705709845,0.4710846416022478,0.4710846416022478,0.020858942769062944,0.020858942769062944,7.239510197238539e-06,7.239510197238539e-06
891,ENSG00000068650,0.6961794270338045,0.6961794270338045,3.8921947460039134e-08,3.8921947460039134e-08,0.010993298323218137,0.010993298323218137,0.48439351997632923,0.48439351997632923
892,ENSG00000068654,0.0656619031900599,0.0656619031900599,5.3358482450128906e-14,5.3358482450128906e-14,0.01789722218893587,0.01789722218893587,1.2458091826813669e-09,1.2458091826813669e-09
893,ENSG00000068697,0.6502235708345094,0.6502235708345094,0.0003091902565690845,0.0003091902565690845,0.007880779015210036,0.007880779015210036,1.442603099195858e-07,1.442603099195858e-07
894,ENSG00000068724,0.9998511993438769,0.9998511993438769,6.094250094881835e-10,6.094250094881835e-10,0.8965518439894365,0.8965518439894365,9.164205641157785e-08,9.164205641157785e-08
895,ENSG00000068745,0.0030920972142137264,0.0030920972142137264,1.865925789052734e-09,1.865925789052734e-09,0.0035321389116736764,0.0035321389116736764,0.0029696666040925673,0.0029696666040925673
896,ENSG00000068784,0.07999362780499981,0.07999362780499981,0.0011048918168019078,0.0011048918168019078,0.049466446299467275,0.049466446299467275,8.195484852156736e-09,8.195484852156736e-09
897,ENSG00000068796,3.454036939345064e-17,3.454036939345064e-17,3.506488939733587e-17,3.506488939733587e-17,3.991856193671074e-05,3.991856193671074e-05,0.9813457049230632,0.9813457049230632
898,ENSG00000068831,0.07995816868415624,0.07995816868415624,0.09338972300352823,0.09338972300352823,0.9527996056840587,0.9527996056840587,0.9999174721161243,0.9999174721161243
899,ENSG00000068878,0.07994044450626733,0.07994044450626733,0.8379121979942135,0.8379121979942135,0.015298041106389904,0.015298041106389904,0.2594697991703989,0.2594697991703989
900,ENSG00000068885,1.6231696085232836e-07,1.6231696085232836e-07,1.602245640139404e-06,1.602245640139404e-06,0.00011397806529185688,0.00011397806529185688,0.8168350803102139,0.8168350803102139
901,ENSG00000068903,3.0175436824076106e-05,3.0175436824076106e-05,0.6816947857447077,0.6816947857447077,0.9067233222512394,0.9067233222512394,0.8860871968058299,0.8860871968058299
902,ENSG00000068912,0.22096248135743135,0.22096248135743135,1.1215744177820096e-12,1.1215744177820096e-12,0.4478644440095527,0.4478644440095527,8.115866860975922e-05,8.115866860975922e-05
903,ENSG00000068971,0.0007297438001663647,0.0007297438001663647,0.0007492536087504633,0.0007492536087504633,0.0070753955691763605,0.0070753955691763605,1.0901086141709615e-08,1.0901086141709615e-08
904,ENSG00000068976,0.9997481135517471,0.9997481135517471,7.019176407652841e-12,7.019176407652841e-12,0.18823483445247446,0.18823483445247446,0.49932367957520946,0.49932367957520946
905,ENSG00000069020,3.4998076185373316e-07,3.4998076185373316e-07,0.0008821495361689179,0.0008821495361689179,0.6279220110394578,0.6279220110394578,0.9913763264498926,0.9913763264498926
906,ENSG00000069122,9.927681353510402e-11,9.927681353510402e-11,1.5410694115712941e-06,1.5410694115712941e-06,0.9990216706579819,0.9990216706579819,0.0008732525236847709,0.0008732525236847709
907,ENSG00000069188,5.166923568474897e-08,5.166923568474897e-08,0.9999635328404437,0.9999635328404437,0.00010072391843162965,0.00010072391843162965,0.0026491679756657175,0.0026491679756657175
908,ENSG00000069248,0.06542577382965545,0.06542577382965545,6.732725894258755e-05,6.732725894258755e-05,0.001816293012093972,0.001816293012093972,0.04802529179730033,0.04802529179730033
909,ENSG00000069275,0.1403235639407464,0.1403235639407464,9.470816437521488e-05,9.470816437521488e-05,0.8263998733173639,0.8263998733173639,0.09995609094092141,0.09995609094092141
910,ENSG00000069329,1.1288256970131853e-15,1.1288256970131853e-15,9.399073898328701e-20,9.399073898328701e-20,0.026409061732172535,0.026409061732172535,0.006634280526033753,0.006634280526033753
911,ENSG00000069345,0.0036051622132037583,0.0036051622132037583,3.176454089109482e-12,3.176454089109482e-12,0.013060326154809213,0.013060326154809213,4.591105831650386e-10,4.591105831650386e-10
912,ENSG00000069424,0.041300634685818474,0.041300634685818474,3.294556599504503e-18,3.294556599504503e-18,0.35605001424427785,0.35605001424427785,6.322950314016026e-06,6.322950314016026e-06
913,ENSG00000069431,0.9687601400130982,0.9687601400130982,0.45996739503456396,0.45996739503456396,0.8021375483733506,0.8021375483733506,0.7549564705413493,0.7549564705413493
914,ENSG00000069493,1.3577354687580069e-06,1.3577354687580069e-06,0.7887999264834002,0.7887999264834002,4.8211995034723504e-05,4.8211995034723504e-05,0.044467532363193715,0.044467532363193715
915,ENSG00000069509,0.040712128813687756,0.040712128813687756,4.0481168114115934e-30,4.0481168114115934e-30,0.000595649795868205,0.000595649795868205,0.004302771634788111,0.004302771634788111
916,ENSG00000069535,0.689152745192301,0.689152745192301,7.330917086412684e-05,7.330917086412684e-05,0.005882681190422936,0.005882681190422936,0.04507398217364339,0.04507398217364339
917,ENSG00000069667,4.629075128625852e-12,4.629075128625852e-12,1.1040968682388336e-12,1.1040968682388336e-12,5.6520724376801915e-06,5.6520724376801915e-06,0.9999823975604848,0.9999823975604848
918,ENSG00000069702,4.645252313276846e-11,4.645252313276846e-11,9.579516908809817e-13,9.579516908809817e-13,0.00855255706225577,0.00855255706225577,3.784035010015454e-05,3.784035010015454e-05
919,ENSG00000069712,8.76269424483353e-07,8.76269424483353e-07,1.4362624403558915e-17,1.4362624403558915e-17,0.021195256471810767,0.021195256471810767,7.776319418351211e-09,7.776319418351211e-09
920,ENSG00000069849,5.3318584711359e-06,5.3318584711359e-06,2.9313689275480435e-11,2.9313689275480435e-11,1.3425082632780386e-06,1.3425082632780386e-06,0.0006559747615094096,0.0006559747615094096
921,ENSG00000069869,1.0032420756439963e-09,1.0032420756439963e-09,0.0018310611148999877,0.0018310611148999877,6.601046219577324e-06,6.601046219577324e-06,2.893693787170353e-05,2.893693787170353e-05
922,ENSG00000069943,0.0681781381389604,0.0681781381389604,3.112362079934157e-11,3.112362079934157e-11,0.00044072085332693897,0.00044072085332693897,0.00011845350965455571,0.00011845350965455571
923,ENSG00000069956,3.314750835434052e-06,3.314750835434052e-06,3.7879050395169315e-23,3.7879050395169315e-23,0.012463647192388216,0.012463647192388216,0.0003203088027383203,0.0003203088027383203
924,ENSG00000069966,0.0002586439290219629,0.0002586439290219629,8.533152844492834e-10,8.533152844492834e-10,0.006184081077290553,0.006184081077290553,0.03442771787708208,0.03442771787708208
925,ENSG00000069974,0.5401711726808636,0.5401711726808636,6.962695861330408e-06,6.962695861330408e-06,0.00035550720161069756,0.00035550720161069756,0.1180624790154144,0.1180624790154144
926,ENSG00000069998,0.07946324592902843,0.07946324592902843,8.58785613431442e-07,8.58785613431442e-07,0.00041433739584307054,0.00041433739584307054,2.565992001087079e-11,2.565992001087079e-11
927,ENSG00000070010,0.07944562198640313,0.07944562198640313,3.712365049045357e-06,3.712365049045357e-06,0.0287818821080909,0.0287818821080909,0.006574885723057352,0.006574885723057352
928,ENSG00000070018,0.012968685676619286,0.012968685676619286,5.2599559014435154e-05,5.2599559014435154e-05,0.01833407797422728,0.01833407797422728,0.9573763205384858,0.9573763205384858
929,ENSG00000070047,0.003740074247142824,0.003740074247142824,2.3078116731797616e-11,2.3078116731797616e-11,0.001640761416067045,0.001640761416067045,5.855468035295287e-07,5.855468035295287e-07
930,ENSG00000070061,0.07939277158524057,0.07939277158524057,0.00024515257521232254,0.00024515257521232254,0.02434399976649561,0.02434399976649561,2.8205693255941966e-05,2.8205693255941966e-05
931,ENSG00000070081,2.516256071708778e-06,2.516256071708778e-06,5.644294885729445e-09,5.644294885729445e-09,0.08431156505261911,0.08431156505261911,8.675596517544883e-11,8.675596517544883e-11
932,ENSG00000070087,0.0006403928382999181,0.0006403928382999181,1.5499841235354443e-06,1.5499841235354443e-06,0.2158637577246801,0.2158637577246801,0.05269449408035967,0.05269449408035967
933,ENSG00000070159,0.006361189958021995,0.006361189958021995,0.5265254634586691,0.5265254634586691,0.03818259400416466,0.03818259400416466,0.9906441374647866,0.9906441374647866
934,ENSG00000070182,0.10547891877228356,0.10547891877228356,2.668141482987845e-15,2.668141482987845e-15,2.0368195298634033e-06,2.0368195298634033e-06,2.2694917440395746e-11,2.2694917440395746e-11
935,ENSG00000070214,0.007009967457868733,0.007009967457868733,0.3711236984402899,0.3711236984402899,0.0011900623987152884,0.0011900623987152884,1.2875818916100247e-06,1.2875818916100247e-06
936,ENSG00000070269,0.031205632785445112,0.031205632785445112,2.225382908152984e-11,2.225382908152984e-11,4.5484965845356425e-06,4.5484965845356425e-06,0.00015210665749449464,0.00015210665749449464
937,ENSG00000070366,1.8047797328547396e-12,1.8047797328547396e-12,3.952140524373624e-18,3.952140524373624e-18,0.01831285661521241,0.01831285661521241,0.14443559706522097,0.14443559706522097
938,ENSG00000070367,1.2021719312671213e-10,1.2021719312671213e-10,1.1478867744661124e-14,1.1478867744661124e-14,0.003547391005324519,0.003547391005324519,7.457539163087818e-05,7.457539163087818e-05
939,ENSG00000070371,0.008321754321900581,0.008321754321900581,1.304609050739374e-05,1.304609050739374e-05,0.0008828619405608612,0.0008828619405608612,9.50928979254691e-17,9.50928979254691e-17
940,ENSG00000070388,0.2124811724663997,0.2124811724663997,5.576018655330309e-11,5.576018655330309e-11,0.08607375183724474,0.08607375183724474,1.1116698449633754e-08,1.1116698449633754e-08
941,ENSG00000070404,0.9685553083687836,0.9685553083687836,0.3658378308227222,0.3658378308227222,0.018602124908638988,0.018602124908638988,0.05768212784453361,0.05768212784453361
942,ENSG00000070413,0.012541991198208832,0.012541991198208832,9.693663123819825e-14,9.693663123819825e-14,0.0008995919291125449,0.0008995919291125449,1.7804412101945607e-08,1.7804412101945607e-08
943,ENSG00000070423,0.33014180205189186,0.33014180205189186,1.5341093694950109e-12,1.5341093694950109e-12,0.26778201077218067,0.26778201077218067,0.19811651323734236,0.19811651323734236
944,ENSG00000070444,0.0791465609330817,0.0791465609330817,7.686618229000063e-05,7.686618229000063e-05,0.011305655575491305,0.011305655575491305,0.0009256573427278622,0.0009256573427278622
945,ENSG00000070476,2.3322260249058364e-06,2.3322260249058364e-06,1.2947864339574378e-08,1.2947864339574378e-08,0.059618863978249906,0.059618863978249906,0.002837071394114201,0.002837071394114201
946,ENSG00000070495,2.775959198549224e-07,2.775959198549224e-07,4.1331050008183027e-22,4.1331050008183027e-22,4.3990628049487225e-07,4.3990628049487225e-07,0.0013674117477005952,0.0013674117477005952
947,ENSG00000070501,0.11814329404184033,0.11814329404184033,5.789151333335224e-12,5.789151333335224e-12,4.39864530634977e-05,4.39864530634977e-05,5.733719249629219e-07,5.733719249629219e-07
948,ENSG00000070526,0.07907634332411825,0.07907634332411825,0.0030316772859033413,0.0030316772859033413,0.9994060256665213,0.9994060256665213,0.9987246550215787,0.9987246550215787
949,ENSG00000070540,0.07905879782193512,0.07905879782193512,7.272882085940851e-11,7.272882085940851e-11,0.0006206111825162846,0.0006206111825162846,9.619942222283706e-12,9.619942222283706e-12
950,ENSG00000070601,0.32276493233432707,0.32276493233432707,0.19223073717799474,0.19223073717799474,0.0024940927394429264,0.0024940927394429264,4.005206347843514e-13,4.005206347843514e-13
951,ENSG00000070610,0.06569470737507925,0.06569470737507925,6.96201822754095e-13,6.96201822754095e-13,0.004756659826752165,0.004756659826752165,0.9999972121075597,0.9999972121075597
952,ENSG00000070614,0.6971926483759647,0.6971926483759647,0.012627325586430491,0.012627325586430491,0.09914604441638616,0.09914604441638616,0.0004055609833249306,0.0004055609833249306
953,ENSG00000070669,2.8860586516912964e-05,2.8860586516912964e-05,7.183643180185926e-17,7.183643180185926e-17,4.592334827153007e-05,4.592334827153007e-05,1.0517777025664778e-08,1.0517777025664778e-08
