,Gene,Y1a,Y1b,Y3a,Y3b
8975,ENSG00000165914,1.2417810831798752e-11,1.2417810831798752e-11,0.00017073948475955644,0.00017073948475955644
8976,ENSG00000165915,6.034807640762434e-08,6.034807640762434e-08,3.036509243934644e-09,3.036509243934644e-09
8977,ENSG00000165916,9.827843654443064e-11,9.827843654443064e-11,1.8544376967972663e-08,1.8544376967972663e-08
8978,ENSG00000165934,2.8654132241476063e-06,2.8654132241476063e-06,0.006183555060236146,0.006183555060236146
8979,ENSG00000165943,0.7364926012050642,0.7364926012050642,2.698853493825464e-10,2.698853493825464e-10
8980,ENSG00000165948,9.307521956183323e-06,9.307521956183323e-06,4.187439500546514e-05,4.187439500546514e-05
8981,ENSG00000165949,2.2992760130619663e-06,2.2992760130619663e-06,0.00014581828014208223,0.00014581828014208223
8982,ENSG00000165959,0.08312247687757524,0.08312247687757524,0.9748705775730178,0.9748705775730178
8983,ENSG00000165966,2.7809395212683012e-05,2.7809395212683012e-05,5.323166267055554e-09,5.323166267055554e-09
8984,ENSG00000165973,7.257361273316111e-05,7.257361273316111e-05,1.2749718358492095e-09,1.2749718358492095e-09
8985,ENSG00000165983,1.4184665052161523e-11,1.4184665052161523e-11,3.870835389360245e-07,3.870835389360245e-07
8986,ENSG00000165985,4.456914169565726e-15,4.456914169565726e-15,0.00010487562780659272,0.00010487562780659272
8987,ENSG00000165995,1.4121157509865898e-07,1.4121157509865898e-07,0.02551303205111854,0.02551303205111854
8988,ENSG00000165996,0.00022892195805486793,0.00022892195805486793,1.2271206748189085e-11,1.2271206748189085e-11
8989,ENSG00000165997,7.378906241837136e-11,7.378906241837136e-11,4.9067222384236814e-09,4.9067222384236814e-09
8990,ENSG00000166002,2.1809924978815325e-07,2.1809924978815325e-07,0.0011661175759909094,0.0011661175759909094
8991,ENSG00000166004,7.387218946140431e-08,7.387218946140431e-08,1.1873765960900583e-05,1.1873765960900583e-05
8992,ENSG00000166006,3.676118050356327e-07,3.676118050356327e-07,0.9225757350983589,0.9225757350983589
8993,ENSG00000166012,1.14296858718222e-06,1.14296858718222e-06,1.6959090407341683e-06,1.6959090407341683e-06
8994,ENSG00000166016,4.383786284489813e-11,4.383786284489813e-11,7.779433353933904e-07,7.779433353933904e-07
8995,ENSG00000166024,5.374122409979285e-30,5.374122409979285e-30,2.4292320246747476e-10,2.4292320246747476e-10
8996,ENSG00000166025,1.3161874876065667e-06,1.3161874876065667e-06,5.74642801651669e-15,5.74642801651669e-15
8997,ENSG00000166033,2.939433249606183e-07,2.939433249606183e-07,2.7005321226562937e-05,2.7005321226562937e-05
8998,ENSG00000166037,3.508716647858442e-16,3.508716647858442e-16,3.8324916760489255e-06,3.8324916760489255e-06
8999,ENSG00000166046,2.9832772372966083e-08,2.9832772372966083e-08,0.00019278948929421787,0.00019278948929421787
9000,ENSG00000166068,3.42986077488368e-05,3.42986077488368e-05,1.2235752549360248e-07,1.2235752549360248e-07
9001,ENSG00000166073,4.3070019270704615e-09,4.3070019270704615e-09,6.971963857658253e-06,6.971963857658253e-06
9002,ENSG00000166086,0.9572091499114592,0.9572091499114592,0.0013509896489619275,0.0013509896489619275
9003,ENSG00000166091,6.410467641622128e-14,6.410467641622128e-14,4.0370777896821144e-06,4.0370777896821144e-06
9004,ENSG00000166105,2.11730286959285e-07,2.11730286959285e-07,0.13224209357132732,0.13224209357132732
9005,ENSG00000166111,0.00013384762944454684,0.00013384762944454684,0.2183704779990845,0.2183704779990845
9006,ENSG00000166123,8.371054352887859e-11,8.371054352887859e-11,0.00038421390176909587,0.00038421390176909587
9007,ENSG00000166128,2.192892414875166e-05,2.192892414875166e-05,0.982630243612344,0.982630243612344
9008,ENSG00000166130,0.11603025791461002,0.11603025791461002,0.014201366056451626,0.014201366056451626
9009,ENSG00000166133,1.2132965520548205e-13,1.2132965520548205e-13,5.346538603830831e-08,5.346538603830831e-08
9010,ENSG00000166135,4.562839401831555e-09,4.562839401831555e-09,0.0003276892680949203,0.0003276892680949203
9011,ENSG00000166136,3.127943834901571e-10,3.127943834901571e-10,3.8327407057961124e-05,3.8327407057961124e-05
9012,ENSG00000166140,6.721440375069173e-05,6.721440375069173e-05,9.315504380587281e-07,9.315504380587281e-07
9013,ENSG00000166147,5.8640341776360255e-12,5.8640341776360255e-12,9.409544541490124e-07,9.409544541490124e-07
9014,ENSG00000166159,9.289097292588422e-11,9.289097292588422e-11,0.004886065582837245,0.004886065582837245
9015,ENSG00000166164,3.0444206203295858e-05,3.0444206203295858e-05,0.04452242441454143,0.04452242441454143
9016,ENSG00000166165,1.0532916874869365e-06,1.0532916874869365e-06,1.9172693322709814e-12,1.9172693322709814e-12
9017,ENSG00000166166,1.8729197828924736e-13,1.8729197828924736e-13,3.9251685353442823e-10,3.9251685353442823e-10
9018,ENSG00000166167,3.924025937064955e-09,3.924025937064955e-09,0.97840542377427,0.97840542377427
9019,ENSG00000166169,9.131454893939355e-17,9.131454893939355e-17,5.064341118014086e-12,5.064341118014086e-12
9020,ENSG00000166170,9.817617609416568e-16,9.817617609416568e-16,2.279097904545964e-07,2.279097904545964e-07
9021,ENSG00000166171,5.576539147083604e-13,5.576539147083604e-13,0.001427779196039576,0.001427779196039576
9022,ENSG00000166173,1.7272612396041527e-06,1.7272612396041527e-06,0.8496734360321273,0.8496734360321273
9023,ENSG00000166181,6.263998235424967e-06,6.263998235424967e-06,1.2354846188573513e-16,1.2354846188573513e-16
9024,ENSG00000166188,2.8683822297530597e-13,2.8683822297530597e-13,3.6654475618090185e-05,3.6654475618090185e-05
9025,ENSG00000166189,6.294573030795538e-13,6.294573030795538e-13,8.476960140609287e-11,8.476960140609287e-11
9026,ENSG00000166192,6.426944903484132e-08,6.426944903484132e-08,1.4444545389604197e-19,1.4444545389604197e-19
9027,ENSG00000166197,6.198175461967374e-17,6.198175461967374e-17,2.7391826864626713e-11,2.7391826864626713e-11
9028,ENSG00000166199,3.0381538103338617e-05,3.0381538103338617e-05,0.04087706449489104,0.04087706449489104
9029,ENSG00000166200,9.196231704594878e-07,9.196231704594878e-07,7.986241605061889e-11,7.986241605061889e-11
9030,ENSG00000166206,7.70510484698708e-11,7.70510484698708e-11,0.6301868094958469,0.6301868094958469
9031,ENSG00000166224,8.946903987368339e-11,8.946903987368339e-11,2.2363084802216583e-06,2.2363084802216583e-06
9032,ENSG00000166225,0.6808384358288578,0.6808384358288578,0.014747124287574543,0.014747124287574543
9033,ENSG00000166226,3.0303017834715836e-05,3.0303017834715836e-05,7.475819065467407e-05,7.475819065467407e-05
9034,ENSG00000166228,1.7144191603497213e-18,1.7144191603497213e-18,2.1853072173870046e-08,2.1853072173870046e-08
9035,ENSG00000166233,7.886559939588389e-07,7.886559939588389e-07,0.01759107062368719,0.01759107062368719
9036,ENSG00000166246,0.004873746814974562,0.004873746814974562,9.202952544587458e-06,9.202952544587458e-06
9037,ENSG00000166250,1.486331929893567e-06,1.486331929893567e-06,2.3066381311556424e-07,2.3066381311556424e-07
9038,ENSG00000166257,2.9566732809773664e-26,2.9566732809773664e-26,0.0017961086731890696,0.0017961086731890696
9039,ENSG00000166260,2.047425575536978e-18,2.047425575536978e-18,5.03426864206035e-08,5.03426864206035e-08
9040,ENSG00000166261,5.485528589820453e-06,5.485528589820453e-06,5.028255639195469e-07,5.028255639195469e-07
