,Mean,Min,Names
300,-0.3331424678869693,0.2217,MTFR1L
301,-0.3509431199601414,0.2736,AUNIP
302,-0.34350057413154583,0.2721,PAQR7
303,-0.5941408127104839,0.009723,STMN1
304,-0.637092916596961,0.0031320000000000002,PAFAH2
305,-0.7186796447030311,0.002073,EXTL1
306,-0.8958153709759473,0.001385,SLC30A2
307,-1.1513014371118446,0.0005093,TRIM63
308,-1.353007129171536,0.017480000000000002,PDIK1L
309,-0.7287882944589102,0.02001,FAM110D
310,-0.8598061040515683,0.02001,ZNF593
311,-0.89237699902945,0.001201,CNKSR1
312,-0.7259503393845027,0.001201,CATSPER4
313,-0.26851070322470416,0.005966,CEP85
314,-0.2728456648211658,0.008151,SH3BGRL3
315,-0.29013649303698785,0.002956,UBXN11
316,-0.6032997135229323,0.002364,CD52
317,-0.9992545037814079,0.0017010000000000003,AIM1L
318,-0.7414070524342922,0.006779,ZNF683
319,-0.4739760009360072,0.03248,LIN28A
320,-0.42785458177070074,0.03248,DHDDS
321,-0.3996065944862022,0.06252,HMGN2
322,-0.6326007799459816,0.022869999999999998,RPS6KA1
323,-0.5574016645136399,0.01341,LOC101928728
324,-0.5278720000102609,0.01341,ARID1A
325,-0.5263759531666576,0.04679,PIGV
326,-0.46205309364643266,0.009186,ZDHHC18
327,-0.5895992273741372,0.009186,SFN
328,-0.5776610321863437,0.010159999999999999,GPN2
329,-0.5768433199654776,0.022969999999999997,GPATCH3
330,-0.5898276022507621,0.03108,NR0B2
331,-0.7173473097898294,0.008876,NUDC
332,-0.8210688616025584,0.008876,KDF1
333,-0.6356088163933755,0.1311,TRNP1
334,-0.6824795347987173,0.001243,FAM46B
335,-0.24920179675131715,0.030260000000000002,SLC9A1
336,-0.38872730112413406,0.005749,WDTC1
337,-0.42641404596434773,0.1689,TMEM222
338,-0.42546184889675975,0.01669,SYTL1
339,-0.3958290915965295,0.01669,MAP3K6
340,-0.3383875932703813,0.1676,FCN3
341,-0.4096593444451475,0.2336,CD164L2
342,-0.48819626055241905,0.020419999999999997,GPR3
343,-0.4633524305527994,0.01411,WASF2
344,-0.40457857610808484,0.09631,AHDC1
345,-0.16905735800120542,0.2448,FGR
346,-1.1366399617844853,0.02167,IFI6
347,-0.7095389948275568,0.01811,FAM76A
348,-0.543317870379429,0.1078,STX12
349,-0.4048267131584519,0.168,PPP1R8
350,-0.27994752306403026,0.02625,THEMIS2
351,-0.423163288786148,0.02625,RPA2
352,-0.6875020754694359,5.452e-05,SMPDL3B
353,-0.5457861794091364,5.452e-05,XKR8
354,-0.33797951292929473,5.452e-05,EYA3
355,-0.34710621265160996,0.04328,PTAFR
356,-0.14946490603596943,0.07235,DNAJC8
357,-0.12377651761028227,0.08123,ATPIF1
358,-0.3480398453470063,0.1029,SESN2
359,-0.28008276789872316,0.06539,MED18
360,-0.16849210813523557,0.02974,PHACTR4
361,-0.1881391588227826,0.03694,RCC1
