,Gene,Y0a,Y0b
35,ENSG00000003756,0.00017140006231880004,0.00024452884295755607
36,ENSG00000003987,1.1383997972548308e-17,5.154010435749607e-14
37,ENSG00000003989,3.935413296367893e-10,1.2320404799524413e-07
38,ENSG00000004059,3.731697567398657e-15,3.0433798056023527e-12
39,ENSG00000004139,0.0002317269198108982,0.000376082782258549
40,ENSG00000004142,3.871004910867547e-09,1.1521705099891742e-06
41,ENSG00000004399,4.943126217849355e-05,0.0001367465268983317
42,ENSG00000004455,0.002045996764119337,0.0031215550756546412
43,ENSG00000004468,3.2126156753347826e-09,2.5158179486371205e-08
44,ENSG00000004478,1.3542894269211208e-14,4.44596933627826e-11
45,ENSG00000004487,3.229303237151263e-16,1.752367121692222e-13
46,ENSG00000004534,7.402693836096528e-08,5.104408002098716e-07
47,ENSG00000004660,0.0006495487883174153,0.00012644026670773192
48,ENSG00000004700,5.233061245795156e-25,1.984857210312575e-19
49,ENSG00000004766,5.551947360248524e-07,6.30650935240017e-05
50,ENSG00000004777,0.001512441502273001,0.002869253986214945
51,ENSG00000004779,1.0157275491767034e-15,1.6562330293870972e-15
52,ENSG00000004799,1.4344730315176323e-20,1.4633318449117262e-15
53,ENSG00000004848,0.8651417990881838,0.98641901741253
54,ENSG00000004864,1.5978945027764598e-06,0.00015197163083733998
55,ENSG00000004866,0.020913986004617975,0.06264379346227211
56,ENSG00000004897,0.14278593775540216,0.1643081734424011
57,ENSG00000004961,1.8034496742004429e-06,1.3542189909892057e-05
58,ENSG00000004975,1.0613577282733562e-08,2.8606232157019173e-07
59,ENSG00000005007,6.58989337002957e-05,0.00011252393821483657
60,ENSG00000005020,0.02991403384592935,0.0982688407492955
61,ENSG00000005022,2.034033288401651e-27,5.939959192107654e-22
62,ENSG00000005059,0.0011646001369052224,0.002062149754454584
63,ENSG00000005075,9.279157045785973e-09,3.3717341962475145e-07
64,ENSG00000005100,0.005142831053163814,0.15905122961879342
65,ENSG00000005108,0.00023021691182056333,0.00037304608844778954
66,ENSG00000005156,4.849370447708928e-13,4.51200309144246e-11
67,ENSG00000005175,1.0503047572394391e-14,5.3443428780166245e-11
68,ENSG00000005189,1.8377019898760672e-09,1.1133747286406528e-07
69,ENSG00000005194,1.051695705858862e-05,0.00012886011605546516
70,ENSG00000005206,6.424789473423567e-10,2.1144418739181748e-10
71,ENSG00000005238,2.168335737226522e-13,5.757420675259793e-11
72,ENSG00000005243,4.533514166868542e-05,0.001154680070226662
73,ENSG00000005249,4.2242698393515155e-08,1.3254759426928702e-05
74,ENSG00000005302,0.14223272354504654,0.16353864430059
75,ENSG00000005339,1.5992339929503816e-07,3.0452956102441744e-06
76,ENSG00000005379,0.10861635161511353,0.5632389954872964
77,ENSG00000005436,6.811918151593958e-05,0.0002078164403623815
78,ENSG00000005448,4.483651114734887e-14,9.007031657604067e-12
79,ENSG00000005469,0.00032958031903644017,0.001487434507861924
80,ENSG00000005483,7.683973855900856e-19,4.704817127832955e-16
81,ENSG00000005486,9.069982762462249e-06,0.0010478347968266885
82,ENSG00000005513,0.0387650693330595,0.09324999390722606
83,ENSG00000005700,1.7417218533439962e-11,1.1671243950663088e-10
84,ENSG00000005801,8.840021701666148e-13,2.0597706699380037e-11
85,ENSG00000005810,2.7242686486402524e-07,1.1515549546767285e-05
86,ENSG00000005812,1.4791055728056263e-13,1.8750871146144615e-11
87,ENSG00000005844,0.9981665971378321,0.9992705940583079
88,ENSG00000005882,1.3747379197695257e-18,2.900216843200633e-14
89,ENSG00000005884,1.1492469266234439e-09,6.772440882011067e-09
90,ENSG00000005889,3.629232748479998e-11,9.19159372379498e-08
91,ENSG00000005893,0.6397401880563304,0.7531634607729443
92,ENSG00000005961,1.415068644147923e-06,4.240522253317265e-06
93,ENSG00000006007,0.00022860174917749087,0.0003698032086297843
94,ENSG00000006015,9.131441719784217e-20,3.130429538861014e-17
95,ENSG00000006016,0.00010564751699774305,0.0002475960662386399
96,ENSG00000006025,4.691253867103731e-12,1.73977276098244e-10
97,ENSG00000006042,0.9983010621248173,0.995153188421345
98,ENSG00000006062,0.00040383827462706675,0.003365907544301541
99,ENSG00000006071,0.002568767212775036,0.18281191822274984
100,ENSG00000006116,8.627360219855614e-07,0.00014547650457292542
101,ENSG00000006118,0.48955505729569093,0.9554708184218668
102,ENSG00000006125,0.36359319792177824,0.6038204842129075
