,GeneSymb,MeanPval,OR,Pval,Y,Score
1084,SLC4A4,-3.186107956481843,-0.1351604700371534,6.23354e-05,0.422817348772056,13.731140844471108
1085,TRIM59,-2.1254553182297307,-2.7814547773519465,0.000826909,0.0016513056882946592,12.145499175408426
1086,HGSNAT,-1.9246916307712276,-6.635624878957519,0.000308653,2.3140621590229021e-07,8.492092761261357
1087,RNASET2,-2.39363291452687,-1.4262199972649592,0.000654571,0.03612442779670267,13.232556359198275
1088,SLC4A8,-2.2262589564335995,-2.265316205607684,7.5709e-05,0.00539923936381621,12.560834108948821
1089,ASPA,-1.990628981984076,0.028200162411788996,0.00048186,0.5162276170489081,15.089980451417818
1090,CIITA,-2.2481735046273554,-1.6816723630795651,0.000419425,0.020388326907578275,13.122563403283184
1091,RBM11,-2.531927514271127,-0.6018966172421952,0.00293814,0.20006019603021732,13.918585139476782
1092,TM9SF3,-2.315948957122136,-2.8099842090853766,8.78361e-05,0.0015464776374349207,11.92647610478259
1093,PARVG,-2.1406335146107054,0.541969251829744,0.000178125,0.7769413840707541,15.453745008209143
1094,OSCP1,-2.431222787493186,-2.6485737155090945,0.000210073,0.002241051907346838,11.972612767987822
1095,GRAMD1A,-2.3700830802669697,-0.8391133255169437,8.01089e-05,0.12651502699185438,13.84321286520619
1096,RNF20,-2.051730861676555,-6.582399560408405,0.000444868,2.615774646169975e-07,8.418278848905144
1097,F3,-2.177117746414445,-3.7893082664504525,0.000466134,0.0001624131511659462,11.085983258125207
1098,TRIOBP,-2.0173392033493336,-5.52524900468472,0.000142626,2.983662524771468e-06,9.50982106295605
1099,RELL1,-1.781971078991124,-1.7052593201711563,0.000544994,0.019331384393007883,13.565178871827824
1100,ABCA7,-1.861711373040803,-0.043019461004354526,0.0036076,0.475256236613806,15.147678436944947
1101,ABCA2,-1.9556494974804728,-1.638991291756075,0.000323014,0.022446530847996162,13.457768481753556
1102,LDLRAP1,-2.3215093540733553,0.006996079333771813,0.000154677,0.5040271799077527,14.73789599625052
1103,SGMS2,-2.37689140597284,-2.309519914100547,0.000202763,0.004879281273373408,12.365997950916718
1104,IGSF8,-2.292982798594845,-5.439670863882761,0.000514821,3.6335200257002135e-06,9.319755608512498
1105,KCNC2,-2.6710426840709287,-2.3312755918513157,7.92787e-05,0.004641984928717935,12.05009099506786
1106,SMARCA5,-2.3709988954425323,-6.697642654982567,0.000167918,2.006121617922923e-07,7.983767720565005
1107,NGFR,-1.975049197744959,-1.7035204632237773,0.00052748,0.019407434672575018,13.373839610021367
1108,MOB1A,-2.432602185692838,0.40169328703329765,0.00013198,0.7160461661529874,15.021500372330564
1109,PPFIA4,-2.033403523257725,-5.490498686465891,0.000245026,3.2322125320858505e-06,9.528507061266488
1110,ITGB2,-1.9696872100972758,-8.36089906718423,0.000411998,4.356130992958941e-09,6.721822993708599
1111,CYR61,-1.9385723576660234,-13.120382578965366,0.0023224,7.579096226491921e-14,1.9934543343587148
1112,R3HDM1,-2.2010559799814216,-4.749481100273593,0.000146039,1.7803736893868606e-05,10.10187219073509
1113,ABR,-2.2880166019455435,-2.574721024095829,0.000969803,0.0026553650313594014,12.189671644948731
1114,SUFU,-3.014658967248274,-1.8898108583094768,4.25874e-05,0.012724117466125387,12.147939445432353
1115,LCP2,-2.167883689814885,-0.8606486210307951,0.00138144,0.12113595720098654,14.023876960144424
1116,LCP1,-2.1271155519380183,-7.819539378792314,0.000304546,1.5151673897072882e-08,7.105754340259772
1117,ST6GALNAC1,-2.2024633715271693,-1.2338940294653258,0.000730232,0.055140800473516535,13.616051869997609
1118,NAF1,-2.521055611738218,3.5673756870903883,0.000301745,0.9997292884855369,18.098729346342274
1119,RABGGTB,-1.9852356039037247,-3.59055699180399,0.00148977,0.0002566442477418448,11.47661667528239
1120,MBD6,-2.2961913281913016,-2.382581618411053,6.8434e-05,0.0041268852153202975,12.37363632438775
1121,FAM126A,-2.645815813806352,-0.7534959020078367,7.87404e-05,0.14995061622972855,13.653097555175915
1122,TGDS,-2.59852094774145,-0.7721955613084847,0.000611326,0.14454458267940218,13.68169276194017
1123,GNPAT,-2.289611491744821,-1.4952755315615867,0.000148242,0.030978326944676667,13.267522247683697
1124,TSPAN15,-3.108116403089884,-3.5910582002077844,6.13038e-05,0.00025634830776014874,10.353234667692435
1125,PKP1,-2.3453012765822776,-0.15620168345691393,6.03311e-05,0.41104001656853695,14.550906310950912
1126,RASAL2,-2.9630264925251106,-0.09362430941167539,4.18262e-05,0.44631327339676785,13.995758469053317
1127,SLC12A5,-1.847944204714144,-6.297418351858212,0.000229972,5.041751418795965e-07,8.907046714417747
1128,SLC12A9,-1.849637304605088,-0.8720365653096886,0.000813583,0.11837195768262154,14.330735401075327
1129,MRVI1,-2.789525209194123,-1.262495257990077,0.000124552,0.05180847526995308,13.000388803805905
1130,TMUB1,-1.9303683280185493,-1.795602810439799,0.000681131,0.015757928108026013,13.326438132531756
1131,IAH1,-1.9419386827959133,-1.2335536002633456,0.000587691,0.05518165442840309,13.876916987930844
1132,C1QC,-2.2978915285779737,0.8993534649292458,0.000638039,0.8880362972917589,15.653871207341377
1133,C1QA,-2.233439889991621,-0.6772630382803412,0.000400405,0.1737247534929181,14.141706342718141
1134,YEATS2,-2.354838512162116,-5.1439586195502045,0.000108552,7.1785753417895495e-06,9.553612139277783
1135,GNG5,-1.7532637861114448,-2.723528071310319,0.000826028,0.0018864785337038548,12.57561741356834
1136,YIPF1,-2.291946174390245,-1.8478126095281715,0.000119064,0.013997974485332432,12.912650487071687
1137,ALDH5A1,-2.015041970327397,-3.1165793821113787,0.00034847,0.0007639917936384652,11.920787918551328
1138,TCTA,-1.55290070341621,0.6778019115532434,0.00151351,0.8264532846017996,16.177310479127136
1139,SNX3,-2.480383738012489,-9.52370851501018,0.000188133,2.994273625063009e-10,5.048317017967435
1140,SNX1,-2.265003446300491,-1.3656662835103033,0.000316202,0.04130605335315931,13.42173954117931
1141,CYB5R2,-2.1961297208501294,-2.658647394303612,0.000478369,0.0021897803454369483,12.197632155836363
1142,VSIG2,-2.278772805573403,-4.76350624318602,0.000963864,1.723797594732417e-05,10.01013022223068
1143,SUDS3,-2.429817760200239,-4.667316495773979,0.000116632,2.1511671721645637e-05,9.955275015015886
1144,PPFIBP2,-2.6220510159524713,-5.869350011315632,0.000174009,1.3509815000514391e-06,8.561008243722
1145,STAM,-2.939774198798301,-0.9444537329325854,3.59258e-05,0.10204692215375814,13.168181339259217
1146,YPEL1,-1.9138855932325927,-2.6432263971817815,0.000167976,0.002268752790751117,12.49529728057573
1147,YPEL3,-1.8138072074593379,-3.7147738664686947,0.00019662,0.00019281569701230293,11.523828197062072
1148,ITPKA,-1.725298889129979,-1.0544574139093776,0.000407786,0.08106396948825746,14.272652967950748
1149,ITPKC,-2.0993663472895294,-3.0687857026561294,0.000170669,0.0008527932926654315,11.884257221044445
1150,PRR29,-2.236545272690202,-2.070366668629841,0.00122376,0.008432485853695498,12.74549732967006
1151,JAM3,-2.40449927689461,-4.207847728985498,5.82537e-05,6.19619904445884e-05,10.440062265109997
1152,MMS22L,-2.5870505439831692,-5.350040857874599,0.000113795,4.466395758232456e-06,9.115317869132337
1153,ST8SIA5,-2.6729162029618294,-6.995252826520458,0.000118366,1.0109906278211443e-07,7.3842402415078165
1154,GALNT1,-2.5336068158102507,-9.179764708484562,5.61135e-05,6.610514942139938e-10,5.339037746695292
1155,IRF7,-1.7062677707794769,-1.0325055726526782,0.000817409,0.08490989192358399,14.31363592755795
1156,IRF5,-1.9316112947520685,0.6928442290508444,0.000530721,0.8313650674728128,15.813642205288879
1157,CD93,-2.1625709641631916,-1.7286047395725608,0.00101958,0.018338218523047643,13.161233567254351
1158,HDAC1,-2.0071930699999965,-0.5946014973674567,0.000412897,0.20276197292245488,14.450614703622652
1159,EFNB3,-2.2073401812778326,-10.144896350226658,0.000754898,7.163143470803799e-11,4.700172739485614
1160,HDAC7,-1.9307931598101935,-0.7700327651288535,0.00037215,0.14516146033931404,14.351583346051058
1161,SH3BP4,-2.8919113680494717,-2.368943947426419,0.000133087,0.004257972873106859,11.791553955514214
1162,KIF12,-2.1731410314927118,-7.944757535651079,0.000324981,1.1356446503269786e-08,6.934510703846314
1163,CBX7,-2.230585235927653,-4.410628174275,0.000147997,3.884677359475572e-05,10.411195860787451
1164,GABRA4,-2.8057391856380596,-0.0720745657255888,7.07058e-05,0.45860550851207454,14.174595519626456
1165,ITIH5,-2.9374850943442232,-1.8295900777618244,6.4429e-05,0.014589059712843935,12.285334098884057
1166,ATXN7L2,-1.6604018632959874,-5.746939981806426,0.00214448,1.7908501203383774e-06,9.64506742588769
1167,ZBTB16,-2.910065191870288,-4.676833067649971,0.000128909,2.1045429450722402e-05,9.465511011469845
1168,PSEN2,-2.2438421718276214,-6.691643031337489,0.000266522,2.034027781241001e-07,8.116924067824993
1169,PSEN1,-2.3875075305866162,0.9623025369253306,0.000143408,0.9016579454780095,15.627204277328818
1170,TMEM150A,-1.7171662791087958,-6.746273362959744,0.00105462,1.793603980806767e-07,8.588969628921564
1171,DOCK2,-2.0701838469494995,-1.9968379447186275,0.00024306,0.009972619771553172,12.985387479321977
1172,CST3,-2.2118250447984993,-1.8307203649098003,0.000165637,0.014551691648050848,13.009863861281804
1173,RAB15,-2.1142911949321954,-6.021719389408348,0.000221371,9.512183013650911e-07,8.916398686649561
1174,LYSMD2,-2.4808579354424154,-7.0348261047629,7.32149e-05,9.229408214549506e-08,7.536725230784789
1175,KLHL12,-2.2209778897109813,-3.48251640721694,0.000218576,0.000329109666735341,11.348914974062183
1176,NAGLU,-2.1770213731503008,-3.557206088019089,0.000721581,0.0002771236190957834,11.318181809820715
1177,DAB2IP,-2.6806929745731214,0.6230731117650192,0.00030594,0.8076292895301096,14.994789408182001
1178,MED24,-1.99947961449708,-1.1348601583374365,0.000196714,0.06829930158627674,13.918069498155589
1179,COL5A3,-2.092213470019796,-1.7593876267291384,0.000114452,0.017104861433231575,13.20080817424117
1180,TRIM65,-2.0305071814175326,-4.381074326757097,0.0017033,4.158221445864679e-05,10.640827762815475
1181,KIF1B,-3.2009804917143563,-5.35465643865035,7.28757e-05,4.419179498500632e-06,8.496772340625398
1182,OMD,-1.8897965337504903,-0.08893203906199101,0.00135405,0.4489847439355495,15.073680698177622
1183,SH3BP2,-2.002441421948654,-1.7750640249097287,0.000185931,0.01650846156211647,13.274903824131721
1184,DUSP3,-2.1636520136357706,-8.207336896823923,0.000449944,6.203875881669172e-09,6.68142036053041
1185,RAD50,-2.0263065458807676,-4.08191978264392,9.69183e-05,8.280265363163646e-05,10.944182942465416
1186,NRF1,-2.804426556713175,-3.0228862965406216,0.000213038,0.0009477676872976376,11.225096417736307
1187,USP8,-2.4531895480470802,-5.3138893927388455,0.000110831,4.854097542162934e-06,9.285330330204179
1188,NAGPA,-2.19110506448305,-4.160732554563394,0.000245856,6.906172968565591e-05,10.70057165194366
1189,ERCC2,-2.1626244109225623,-2.218227146379207,0.00110497,0.006013858191689163,12.671557713688335
1190,LCAT,-0.9765033946965016,-3.0010230946179437,0.00427913,0.0009966527026256371,13.074882781675658
1191,WTAP,-2.612145393539784,-1.5295367607079835,0.000226043,0.028695810856696567,12.910727116742336
1192,SOX1,-2.360531109274182,-2.1081301074688126,0.00165534,0.007735658289742713,12.58374805424711
1193,ASAH1,-2.8481346820611013,-5.184235013654971,0.00013906,6.542777399529727e-06,9.020039575274032
1194,MAP3K11,-1.9466046648445825,-0.16717798451387456,0.00161162,0.40493561393902994,14.938626621631647
1195,BID,-1.5307155951300306,-5.857240125798557,0.0087437,1.3891823949783392e-06,9.664453550061516
1196,PSME4,-1.0544958430569549,-0.06984130872827428,0.0108423,0.45988253230484705,15.928072119204876
1197,NRDE2,-2.64523709068372,-4.0711792965481,7.74454e-05,8.487579218904437e-05,10.335992883758284
1198,LSM2,-1.177353451332346,-4.622533667626735,0.00503094,2.384822031226158e-05,11.252522152031023
1199,MFSD6,-2.2260088631681447,-3.69181081208534,8.62295e-05,0.00020328292182619843,11.13458959573662
1200,PARP2,-1.756403416909967,-3.9617196526751015,0.00208725,0.000109202584929376,11.334286201405035
1201,CYBA,-2.234461338221329,-3.5528154138874455,0.000392289,0.0002799387333783723,11.26513251888133
1202,CTNNA2,-2.3503927944072367,-2.105294499603677,0.000607371,0.007785936879957056,12.59672197697919
1203,CTNNA3,-2.432698285096758,-2.284068417239582,0.000217823,0.005172249592159579,12.335642568653764
1204,DCBLD2,-1.9242397080110702,-0.03974905760970789,0.000160851,0.47713456274706606,15.088420505369326
1205,FAM181A,-2.427766517102162,-0.804200869929072,0.000635457,0.1356686208631306,13.82044188395887
1206,MAP6D1,-2.178618020850371,-1.950328344388906,0.000456131,0.01108739621683865,12.923462905750828
1207,NOTCH2,-2.3350189747156955,-6.21698825913082,7.87505e-05,6.067523643840765e-07,8.500402037143589
1208,CACNG8,-2.2675955137489052,-6.786285043078251,0.000180812,1.6357423048218567e-07,7.998528714162948
1209,NCDN,-2.132533878404751,-1.7196228038022374,0.000288164,0.018714261058806216,13.200252588783115
1210,CACNG3,-3.1184622188894457,-2.9812371965282187,9.07013e-05,0.0010430606736152716,10.95270985557244
1211,CACNG7,-2.2002935163515502,-6.19126897601943,0.000312404,6.437700146913648e-07,8.660846778619124
1212,CLDND1,-1.7122684316668426,-1.4830483784961865,0.00096723,0.03183472646968045,13.857092460827076
1213,NISCH,-2.0420547074136697,-1.652357331389636,0.000227058,0.021781046483718137,13.357997232186799
1214,EPB41L4B,-2.4303326158279086,-2.183560326150819,4.03145e-05,0.006510330397943377,12.438516329011376
1215,SLC30A3,-1.9123082975487786,-0.149557793710259,0.000245113,0.4147484540287564,14.990543179731066
1216,CERS4,-2.022264240929415,-2.2818966545356583,0.000194426,0.005198044293131253,12.74824837552503
1217,GADD45B,-2.194739892117146,-3.199341307584974,0.000683603,0.0006315159761809033,11.658328071287984
1218,RORA,-2.396390790776426,-6.07609569014822,0.000187418,8.392743403409745e-07,8.579922790065458
1219,INHBB,-2.264499090745956,-3.012070808616765,0.00120548,0.0009716436276591479,11.775839371627383
1220,NXPE3,-2.0440410055717733,-0.7242220256640551,0.000320198,0.158746715119846,14.284146239754275
1221,MAGI1,-1.919765811012914,-6.776793597332012,0.000456505,1.671884725581653e-07,8.355849862645178
1222,PPP6C,-2.1365715558128486,-6.0735873352956835,0.000214097,8.441357590038941e-07,8.842250379881571
1223,MYRF,-2.092718907829232,-4.804825419255087,0.000486557,1.5673564438612386e-05,10.154864943905785
1224,HLA-DPB1,-2.8997312692684623,-2.268123831413923,5.04746e-05,0.005364633608198904,11.88455417030772
1225,GPI,-2.177537632493577,-1.3776193572009625,0.000422195,0.0402298027244629,13.497252281295564
1226,RSPO2,-2.715357191060066,0.5654339416620794,0.000207729,0.7861646235470732,14.902486021592118
1227,KPNA3,-3.110346695336171,-5.276901372822491,3.23356e-05,5.285624801843353e-06,8.665161202831442
1228,KIN,-2.2593872224543268,-2.437042300655892,0.000277925,0.0036422771623252936,12.355979747879886
1229,MYO5C,-2.2116574911121676,-3.0203060397445594,0.000147108,0.0009534099983725967,11.820445740133376
1230,FRS2,-2.178309691253121,-1.983144101082123,0.000102949,0.010288791996401933,12.89095547865486
1231,FAM13B,-2.141176356220191,-1.989038678112038,9.55848e-05,0.010151496118142493,12.922194236657875
1232,EIF5B,-1.8528862844530194,0.023806778912887544,0.000352825,0.5137008529025383,15.223329765449972
1233,LY86,-2.670801155308425,-5.185431793189607,0.000134455,6.524772491740814e-06,9.196176322492072
1234,ZBBX,-3.5518189480807156,-4.499159886628834,0.000100892,3.168300408956225e-05,9.001430436280554
1235,FNDC3B,-2.9349937317995254,-1.5057521088830896,0.00010192,0.030262316125805676,12.61166343030749
1236,B4GALT5,-2.2997228016658817,1.1138916343215108,8.63396e-05,0.9285635296692923,15.866578103645733
1237,TRPM3,-2.3465012278540973,-6.415152746464958,0.00018583,3.8445639258076685e-07,8.290755296671048
1238,TUBB6,-2.5636754326103066,-3.4428358443031937,0.000112724,0.0003605848928199951,11.045897994076604
1239,GBP1,-1.964824407406868,-5.031331994584571,0.000583042,9.30387709676838e-06,10.056252868998666
1240,MAL2,-2.390495839375165,-1.1917638762768465,0.000362244,0.060418583905795964,13.470149555338093
1241,HERC4,-2.114903542106359,-4.3212301508417195,9.05213e-05,4.772534997534395e-05,10.616275578042025
1242,CCDC136,-2.090861340657867,-1.6214946888193387,9.48816e-05,0.02334776216676982,13.340053241512898
1243,RBFOX2,-3.235981066044508,-2.573447711691036,8.49058e-05,0.002663140983375354,11.24298049325456
1244,PEX5L,-2.6367781247739686,-5.120291471980261,0.00022938,7.580628881731008e-06,9.295339674235874
1245,STK33,-2.8737998081654084,-2.304964783617324,0.000107503,0.004930473656486676,11.873644679207372
1246,STRN,-2.8847383510137803,-4.248173399859667,6.77259e-05,5.6467957051595804e-05,9.919497520116657
1247,SLCO2B1,-1.9936908106433484,-1.0839907277292913,0.000505237,0.07614041526516166,13.974727732617463
1248,PHF5A,-2.1362318828852427,-8.636169311429168,0.000382121,2.3111635928681766e-09,6.280008076675694
1249,FBL,-2.0855204761658768,-6.3649599154484005,0.000380172,4.3155872080986376e-07,8.601928879375826
1250,LIMD2,-2.0952758864307137,-2.827633537368427,0.000858824,0.0014849815710919795,12.129499847190964
1251,OLFM2,-2.1270287010206763,-0.2203426638940868,7.58309e-05,0.3758131385131421,14.70503790607534
1252,OLFM1,-2.2306141766698713,-3.6505983499654637,0.000207376,0.00022351391640866504,11.17119674435477
1253,DOCK10,-2.749362753722535,-0.8593971763171221,0.000103418,0.12144306879644616,13.443649340950447
1254,GCFC2,-2.2616001584594723,-2.1249249629053066,0.000126111,0.00744440307336635,12.665884149625326
1255,CD82,-2.257218217794425,-0.62209568945263,0.000360544,0.19272061498901016,14.173095363743048
1256,HBEGF,-2.082655630349114,-0.7811155558167486,0.000786693,0.14202339499208277,14.188638084824241
1257,ICAM1,-2.0540667811187605,-3.579609995477645,0.000609287,0.0002631938190135614,11.418732494393698
1258,BCL7C,-1.8522444042728012,-1.1686448907893607,0.000382438,0.0635122105042398,14.031519975927942
1259,BNIP3L,-2.0459584223434057,-6.78788882598923,0.000564037,1.629712900044983e-07,8.21856202265747
1260,CRYAB,-1.7989312547514076,-2.0127029974281943,0.000908859,0.009618328310581422,13.240775018810503
1261,GABRB3,-2.628017958676428,2.0131932804559574,0.000246837,0.990392419607173,16.437584592769632
1262,LRP1,-2.062999101359397,-4.049771966314176,0.000961157,8.916395182454477e-05,10.93963820331653
1263,LRP6,-3.10910481856853,-2.1462920335084337,4.95603e-05,0.007089539921767748,11.797012418913141
1264,LRP4,-1.5972549295316565,-3.2309966313081313,0.000276831,0.0005871489630861256,12.224157710150315
1265,ADAM11,-2.1171813769470074,-2.759036102266294,0.00161905,0.001738633972676163,12.176191791776802
1266,SPIN1,-2.9678497632371648,-7.296155626018103,1.95494e-05,5.0564341061136735e-08,6.788403881734837
1267,GINM1,-2.1133458712228412,-2.4232001668107728,0.000766863,0.0037597926855900453,12.515863232956491
1268,WDR11,-2.6073779820509784,-2.5204144064019496,5.00275e-05,0.003007996099629419,11.924616882537176
1269,HLA-DOA,-1.667558804901186,-2.4643133448131254,0.0014058,0.0034213557299757535,12.920537121275792
1270,PDE4C,-2.1304476056393216,-2.2531918874845727,0.000252778,0.005551246600136982,12.66876977786621
1271,PDE4D,-2.739990185684264,-2.469217810413328,0.0001043,0.00338306585482581,11.843201274892511
1272,CDH13,-2.3244783812563647,-2.7655611340927138,0.000239796,0.0017127516303491789,11.962369755641026
1273,C1orf216,-2.026122994802785,-0.6746015889057467,0.000796052,0.1746061842830651,14.351684687281573
1274,GPD1,-2.1572610142163793,-9.646516559453065,0.000774409,2.2567499444880497e-10,5.2486316973206595
1275,MAP7,-2.407450599141107,-0.5573827095916724,6.07328e-05,0.21696843631640642,14.087575962257326
1276,MAP2K4,-2.238133883837794,-4.397635645544739,0.000243612,4.0026440525244964e-05,10.416639741607572
1277,NLRC4,-2.272967828622694,-1.1985799555429888,0.000108565,0.059533752570197516,13.580861486824421
1278,ADCYAP1R1,-2.1489656741447134,-5.833765579941212,0.000254932,1.466336966227585e-06,9.069678016904179
1279,PDCD2L,-2.1696948121273176,-3.3890199387192297,0.000382357,0.00040813399920262703,11.493694520143556
1280,CNTNAP1,-2.0180693514340304,-0.46218451533806393,0.000690051,0.25650399078201686,14.572155404218009
1281,CAMKK2,-1.952024847916111,-4.630142649998452,0.000157987,2.34340403084137e-05,10.470241773075541
1282,KMT2C,-2.2464006445608784,-8.624903940905721,0.000140901,2.371898268534121e-09,6.181104685523504
1283,KMT2E,-2.3330458798234317,-9.143820976192396,0.000134026,7.180902391537177e-10,5.575542414974276
1284,MTR,-2.8645144374961666,-7.176072921625708,3.67914e-05,6.666947718080213e-08,7.01182191186823
1285,PKN3,-2.0691994669274214,-1.1936291012047515,0.00101001,0.060175233514725965,13.789580702857931
1286,HLA-DRB5,-1.615492418321886,-4.0007711834744715,0.000229532,9.981262245369456e-05,11.436145669193746
1287,RGS7BP,-2.386374922766273,2.1954551409000667,0.000164885,0.9936644458124413,16.861489489123898
1288,PSAT1,-2.7377903969943573,-0.39505677571104586,0.000152713,0.28707108629554823,13.9195620982847
1289,ARC,-2.4957920278052876,-7.290908505199989,0.000675454,5.117896190503151e-08,7.265708737984827
1290,ABCC9,-2.264156330475477,0.14912668688662184,0.00012501,0.5850105750435768,14.93737962740125
1291,ABCC4,-2.373709407727065,0.6596482916806374,0.000444825,0.8203759010519228,15.338348154943677
1292,ZNF512B,-2.1440004456309345,-1.501129357762378,0.000751762,0.0305762552509751,13.40727946759679
1293,DNAH17,-2.8904946120946047,-2.702795810789801,0.000110337,0.001978536518303302,11.459118848105698
1294,LAT2,-2.151690150992176,3.3495966744765733,0.000773109,0.9995531011918202,18.250315794474503
1295,LDLRAD4,-2.700438347372879,-4.384555879714011,0.0002044,4.125021392676592e-05,9.967415043903214
1296,APLP2,-2.497129853295815,0.5371898215433416,5.83508e-05,0.7750283604842537,15.09246923923763
1297,SLC38A11,-2.558871729161453,-2.9427531854511555,0.000122762,0.0011395978239366333,11.550784356377495
1298,RYR2,-2.533981615583523,-2.513355741501486,0.00012766,0.003057134374444197,12.005071913905095
1299,NSMF,-2.3165767978655274,-4.85082002805315,0.00037268,1.4098530526047357e-05,9.885012445071427
1300,GOLGA2,-2.169990183537556,-1.4534516258066121,0.000460455,0.03400352310978844,13.428967461645936
1301,KHK,-2.07962706664342,-5.544817343597215,0.000211751,2.852209471283227e-06,9.42796486074947
1302,GOLGA5,-2.7998291978179433,-1.1407586799679796,9.45601e-05,0.06744007847146585,13.111821393204181
1303,GOLGA7,-2.2878064632304724,-3.916911185695388,0.000375652,0.0001210699132216578,10.847691622064243
1304,SDE2,-2.0314053887367063,-11.925869486327768,0.000943965,1.186125147559537e-12,3.09513439592563
1305,SLCO3A1,-2.9087914699624045,-5.831873530583717,0.000104042,1.4727391430091476e-06,8.311744270443983
1306,EHBP1L1,-1.925091616565394,-3.066060961321011,0.00200139,0.0008581558873745252,12.061256693103699
1307,HK2,-2.1614496280090907,-0.5147039407963967,0.000126171,0.23412754422785956,14.376255702184617
1308,ENPP4,-2.329271892172649,-1.6931693632318308,0.000267883,0.019866253781834035,13.029968015585624
1309,HELZ2,-2.236373832052607,-3.0058846060396385,0.000914207,0.0009855692741928862,11.810150832897857
1310,CACNA2D2,-1.511040049816739,-5.774812379519223,0.000102183,1.679526617678666e-06,9.766556841654143
1311,NKX6-2,-2.1721223247877184,-3.534444332893387,0.0011433,0.00029203090960209274,11.345842613309
1312,KCTD17,-2.1348824943063063,1.161604754267539,0.00127524,0.9355167645301496,16.079131530951337
1313,CD2AP,-3.2186024244350477,-1.7062363546019328,8.74043e-05,0.019288781290058052,12.127570491953124
1314,PTMS,-2.073567130749881,-0.4828248352182923,0.000858036,0.24754565983203564,14.496017305021931
1315,RPS2,-2.0526882199106433,-2.6072896117781537,0.000638591,0.0024639901669982777,12.392431439301307
1316,RASD2,-2.164781868711672,-3.5930116693649006,0.00062125,0.0002551981286158623,11.294615732913531
1317,RASD1,-2.1716198007281826,-0.11459925858395903,0.00188217,0.4344114990014499,14.766190211677962
1318,SLAIN1,-2.194071642632375,-1.2240601337772818,0.00027505,0.05633248029462831,13.634277494580447
1319,DNM1,-2.042542957297419,0.6870813547465769,0.000253134,0.8294965310122888,15.696947668439261
1320,TGFA,-2.861476555255569,-0.11647119502907315,0.000109649,0.4333527689512272,14.074461520705462
1321,PREX1,-2.9984574266443333,-3.1991927222897467,6.62405e-05,0.0006317319373711938,10.854759122056024
1322,TUBA1A,-2.1089474496286145,-1.47104770819028,0.000599781,0.032697503901536966,13.47241411317121
1323,THBS1,-2.4530368484378404,-5.830854806496056,0.000245834,1.476197795387104e-06,8.768517616056208
1324,RPS9,-2.3452409354345356,-2.9685281261826226,0.000107451,0.001074002246824626,11.738640209372946
1325,FAM102A,-2.0508282447785953,-2.0662794063122,0.000103693,0.008511542196194473,12.93530161989931
1326,LNX1,-2.682684327370488,-0.21871187858624308,0.00028773,0.3766943925504668,14.151013065033373
1327,RIMKLA,-2.194204490299555,1.720434679839621,7.36002e-05,0.981320038054093,16.57863946053017
1328,C18orf25,-2.0717031260088365,-2.486370153770415,0.000182804,0.0032524828015404097,12.494335991210853
1329,HMOX1,-2.415361327695324,3.0253472016946805,0.000130525,0.999057582550822,17.66239514498946
1330,TAF8,-2.0537332464968934,0.050065696494635784,0.000351044,0.5287882566300914,15.048741720987847
1331,BTBD7,-2.6473223370276777,-6.051298085641193,6.40786e-05,8.885902188721256e-07,8.353788848321233
1332,BTBD1,-2.019511165441616,-4.944100060062956,0.000247048,1.1373522744692789e-05,10.088798045485532
1333,CCL2,-2.3516888030456586,-5.0767218498407,0.00107378,8.380588381514425e-06,9.623998618103744
1334,EHD4,-1.7430880408074805,-2.6744130006730855,0.000144433,0.002111878128425597,12.634908229509538
1335,SOS2,-2.9959482756860334,-4.188664976238313,0.000143207,6.476000862710733e-05,9.867796019065757
1336,ABL2,-2.4467568481805753,-1.3028245065376718,0.000194785,0.04743200458973137,13.302827916271857
1337,NCAM1,-3.1555464598079626,-4.900496484616409,7.18419e-05,1.2574712204798033e-05,8.996366326565733
1338,SORL1,-3.044614145348916,-2.857676140367107,9.86102e-05,0.001385867045391923,11.15011898527408
1339,DROSHA,-2.648509862560009,-2.0777798363982805,0.000320001,0.008290952726481683,12.326119572031814
1340,HNRNPK,-1.5399063426697701,1.3848321895971634,0.00131921,0.9604065869688723,16.897335117917496
1341,PML,-2.0173908689365665,-4.474795354607227,0.00012772,3.351120861782774e-05,10.56022304744631
1342,REEP3,-2.4138633718668125,0.34584349241059253,0.000117896,0.6891897575537699,14.984389391533885
1343,TCF20,-1.7059812920888022,-1.1604187292718384,0.000113662,0.06464817490248945,14.186009249629464
1344,FUZ,-2.1485387738186974,-3.059134903256129,0.00127433,0.0008719393010579593,11.844735593915278
1345,SLC13A5,-2.044843427101904,-1.3625013980764744,0.00031135,0.041595600697592654,13.645064445811727
1346,CHRNA4,-1.8999543222837563,-2.2045435650365657,0.000508186,0.006205162671847053,12.947911383669782
1347,GOLM1,-2.5152634693516585,-0.284465099530752,0.000130404,0.3418625380163401,14.252680702107693
1348,RGS16,-2.082644498193028,-2.277041425460504,0.00148935,0.005256175122311617,12.692723347336573
1349,SLC8B1,-2.1161155274940477,-2.190673141446567,0.000133818,0.006405250901417844,12.745620602049488
1350,ID4,-2.3138683777249534,-2.216202403362778,0.00142978,0.006041791326094593,12.522338489902372
1351,OXCT1,-2.575063005074503,-0.9720072388402579,8.98029e-05,0.09637833034008748,13.505339027075344
